cv_rmse,test_rmse,cv_rmse_se,test_rmse_se,train_mt560,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
5.2121755771890905,3.9160167295738035,0.011672549951994467,7.691850745534255e-16,True,False,True,True,True,True,True,True
11.030417176938766,11.056159050540478,0.015787037039697666,2.9724135207732003e-15,True,True,False,False,False,False,False,False
