cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_comet_mean_importance,small100_noft_comet_mean_importance,small100_ft_comet_mean_importance,m2m100_noft_comet_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
0.03021419190831639,0.02887418904522024,0.067075744,0.0071201483,0.008548543,0.009349955,0.004529518,0.003938171,0.0042641913,0.0073259138,0.0036037557,0.007862463,0.12817487,0.0066354475,0.020699557,0.00925485,0.004829139,0.011281213,0.0060844724,0.004253223,0.0086425245,0.011921475,0.0042189388,0.021619948,0.0031149902,0.002347206,0.015520535,0.0045636105,0.0039591556,0.023712642,0.0050838925,0.0030859064,0.008358588,0.008953335,0.0040291734,0.009571201,0.08232593,0.057739377,0.32058567,0.08581473,0.0331675373843277,4900.0,0.0009691823646644894,0.0011857755680250604,False,True,True,True,True,True,True
0.07220375099261382,0.07170438407586349,0.04172734,0.08582108,0.042815052,0.10618873,0.04416885,0.052321367,0.04304293,,,0.03866931,0.040054582,0.042582996,0.048774898,0.03930843,0.04873694,0.03264025,0.03376,0.035938732,0.044439044,0.054870464,0.034432705,0.047593523,0.020306662,0.021806195,,,,,,,,,,,,,,,0.06643273911933219,3950.0,0.0014567042649117974,0.0018315370965909178,True,False,False,False,False,False,False
0.06913202549511224,0.06750848111787584,0.032462094,,,,,,,0.06250063,0.03531089,0.03637134,0.08635505,0.027194824,0.027365297,0.039536595,0.052419417,0.03543608,0.019475747,0.02246454,0.033246208,0.03936682,0.03693706,0.0385387,0.015056765,0.015818495,0.030188113,0.063695945,0.022906702,0.042979293,0.064135455,0.015715936,0.030969221,0.028674584,0.025705393,0.019172803,,,,,0.05380664294265717,4800.0,0.0011480167115042565,0.0017580636498492634,False,True,False,False,False,False,False
0.11705890701368157,0.12169445231974152,,0.15433495,0.15479162,0.19521813,0.16282201,0.17086631,0.16196701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041232087126593285,3150.0,0.0006855077300084155,0.0020816748938261784,False,False,True,False,False,False,False
0.06355207139092414,0.0622879851606065,0.025944393,0.06669538,0.020265292,0.07241256,0.02080207,0.023166575,0.022547133,0.036282867,0.02514626,0.027308565,0.054041933,0.026632989,0.019624071,0.03499927,0.041173786,0.02374493,0.016603092,0.015528825,0.021902326,0.027117673,0.022562966,0.04250501,0.011452974,0.0112229455,0.024727497,0.05534916,0.0178087,0.032937832,0.050935693,0.010957247,0.01981684,0.023922574,0.019475864,0.034384705,,,,,0.06125772340224359,4850.0,0.0013735848782136073,0.0024131441667327542,False,True,True,False,False,False,False
0.05173277317337581,0.054280471939094896,0.067725696,0.072561905,0.020881668,0.07909568,0.01748487,0.014241929,0.011361408,0.02023328,0.014518629,0.020740991,0.07977219,0.017756298,0.018036522,0.028027797,0.02578156,0.016838443,0.020556668,0.008329984,0.015869671,0.023390464,0.016232971,0.050275933,0.007245948,0.008000587,0.022047238,0.03131346,0.01728901,0.030740822,0.018233702,0.009151317,0.014453286,0.014958814,0.0108477,0.015367967,0.14063561,,,,0.04814540308182644,4350.0,0.0009498128238187999,0.0008940739457065016,False,True,True,True,False,False,False
0.03489556097458916,0.032822903245298136,0.041822184,0.018154297,0.013531129,0.04710768,0.006747304,0.008809127,0.007974699,0.022584695,0.011350844,0.022662472,0.18764098,0.013648873,0.02942641,0.012905669,0.016213275,0.015443677,0.0077289464,0.009111518,0.012822705,0.015444415,0.007900613,0.026998142,0.005061034,0.003933888,0.019630501,0.017660836,0.007408995,0.027591625,0.022232782,0.0039295363,0.019629452,0.018499479,0.015657747,0.013281633,,,0.26945287,,0.036291590626311196,4650.0,0.0009333864008054677,0.001175926034568392,False,True,True,False,True,False,False
0.04886137365027408,0.0454455314561107,0.025756871,0.018343158,0.02277554,0.035694934,0.020017631,0.014720401,0.017385876,0.04498556,0.010554792,0.026581284,0.03669864,0.009459125,0.017219136,0.04376789,0.023230065,0.026984464,0.012236585,0.008181219,0.021134859,0.04004409,0.0155074475,0.040334623,0.0107865315,0.007830876,0.024835017,0.052048434,0.009940097,0.037436586,0.02278911,0.00858183,0.021049002,0.059601218,0.009840386,0.02711775,,0.17652895,,,0.0523566634018527,4600.0,0.0004867532319343876,0.002366958318403994,False,True,True,False,False,True,False
0.04880728368019078,0.045996234438636645,0.02795502,0.014301199,0.02707903,0.031110505,0.02011168,0.014108002,0.027374227,0.043432295,0.011945474,0.030372908,0.04011006,0.010863222,0.01655891,0.03736163,0.03172078,0.02475573,0.016660605,0.01082838,0.022965416,0.036887117,0.012997757,0.042833082,0.009227011,0.007888796,0.024010977,0.05244551,0.010266238,0.035586696,0.022991067,0.009017879,0.021169107,0.057804085,0.0107599115,0.029165268,,,,0.15733443,0.0596625538402009,4450.0,0.0002953840753690587,0.00174048219695455,False,True,True,False,False,False,True
