cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
3.1925082008070547,3.205225960538049,0.041850682,0.018360307,0.009106985,0.011785397,0.0057150964,0.008685542,0.009444455,0.014993769,0.0070391432,0.014422658,0.06673839,0.0067202626,0.0125676785,0.0069096223,0.005317217,0.01500279,0.0053965603,0.005322334,0.008579983,0.009645133,0.004677981,0.015940694,0.0035847984,0.0029747016,0.010271622,0.0072072735,0.0046310015,0.014219418,0.006364435,0.004371232,0.0073962947,0.010207395,0.0046938546,0.010099609,0.13534033,0.053415883,0.3636194,0.057380043,0.016878008063537595,3950.0,0.09390040948062811,0.28911166791753856,False,True,True,True,True,True,True
7.8049125522604,7.685954134102081,0.03743366,0.22957134,0.0639181,0.10848864,0.03202972,0.031497408,0.022119533,,,0.027586142,0.04147832,0.0342994,0.03535724,0.028587088,0.029471602,0.029397923,0.02803179,0.051181357,0.03319163,0.032756805,0.030506497,0.02884025,0.018420378,0.025835196,,,,,,,,,,,,,,,0.02030614846165553,3450.0,0.37649343007552927,0.5911196998078918,True,False,False,False,False,False,False
7.049213779840599,6.787584725265416,0.043455552,,,,,,,0.03402088,0.04159967,0.026983064,0.04999822,0.023601742,0.033256732,0.043149866,0.03994804,0.036425978,0.023464888,0.029778365,0.027960364,0.043324452,0.031840887,0.027445257,0.015463056,0.019677369,0.04067466,0.112064764,0.027352098,0.037427273,0.051096387,0.026757598,0.037453227,0.031988155,0.031812094,0.011979386,,,,,0.021215125139825108,3050.0,0.12591459208076994,0.42413924661963354,False,True,False,False,False,False,False
11.091274415387462,10.92892046601025,,0.19147019,0.1507941,0.18410365,0.1723014,0.15606833,0.14526233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03551710406458443,2750.0,0.2900263437538269,0.6317710678829117,False,False,True,False,False,False,False
6.545376645181969,6.338311348970525,0.021355897,0.20385933,0.03725292,0.070712425,0.018176852,0.016902996,0.013380264,0.023737986,0.024303058,0.018876825,0.02936568,0.017092658,0.023426156,0.023379521,0.024282033,0.016994428,0.014247564,0.021080816,0.01650432,0.028399786,0.017385906,0.024839345,0.010363068,0.014370848,0.021721508,0.07958414,0.018260237,0.019904586,0.03345736,0.014401175,0.02123982,0.025003871,0.020972783,0.015163833,,,,,0.016859767069680127,3550.0,0.20208535922686435,0.42113703276532116,False,True,True,False,False,False,False
4.724133458936387,4.6813807764847954,0.049394507,0.14651795,0.026585225,0.05858774,0.011923139,0.011461738,0.0096427305,0.008996936,0.017552968,0.027553534,0.028138142,0.01107831,0.016038343,0.013504545,0.015028477,0.01286862,0.012571325,0.009571867,0.011609912,0.013973015,0.013431671,0.023385024,0.008512335,0.00894627,0.012064243,0.04087839,0.015102448,0.03050756,0.012614201,0.006551618,0.015902588,0.019335391,0.012310664,0.018859414,0.24899916,,,,0.0214810745903459,3600.0,0.15795552922258116,0.4099022454772073,False,True,True,True,False,False,False
3.8974598549887234,4.066410309081851,0.026690274,0.09763046,0.026801994,0.051739164,0.008516926,0.011288503,0.0091731865,0.02394942,0.011695023,0.018471856,0.14463542,0.012093829,0.01629527,0.012241745,0.01118361,0.014514992,0.006592856,0.013097957,0.011451652,0.015517843,0.0074271625,0.016198497,0.0059433253,0.005998051,0.014569579,0.042436797,0.008629886,0.015942838,0.013601358,0.0058707157,0.011116588,0.019661393,0.012421168,0.007375107,,,0.26922554,,0.020200662696941867,3800.0,0.11475228159859081,0.3134298624290757,False,True,True,False,True,False,False
5.432776654415489,5.265244156043955,0.020376107,0.11226312,0.024028445,0.042133935,0.01133863,0.013712714,0.02080859,0.022329416,0.013513258,0.024021389,0.020702945,0.009633015,0.02275302,0.03318582,0.017233595,0.017014256,0.012847012,0.019158153,0.018779397,0.044760566,0.009463487,0.033799212,0.009664272,0.012909098,0.01767053,0.07326458,0.012191461,0.023265406,0.021207884,0.013094075,0.021762595,0.051385045,0.015642617,0.01895027,,0.14513609,,,0.026242063836470382,3550.0,0.18883317807059638,0.5023178211675179,False,True,True,False,False,True,False
5.404718213482633,5.228577520223893,0.020470941,0.10101521,0.020403221,0.04137222,0.012260081,0.012684981,0.023180682,0.025187438,0.013195065,0.024933657,0.025354464,0.010814471,0.025516653,0.03106313,0.0181487,0.016119769,0.015075738,0.022352248,0.019015715,0.043657154,0.010202536,0.033149354,0.009630993,0.013445382,0.01924552,0.07003768,0.012909305,0.022359405,0.022349643,0.013639638,0.01948637,0.050933093,0.015164393,0.01667639,,,,0.14894874,0.028071193353523573,3650.0,0.19970127870569834,0.5412387996088556,False,True,True,False,False,False,True
