cv_rmse,test_rmse,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
16.230786015792084,16.173767879728462,0.10891893530899117,0.23208346713786082,False,True,True,True,True,True,False
20.14435193714298,19.957931510379925,0.0907538235555194,0.1719947153145131,True,False,False,False,False,False,False
17.98620029430767,17.931936062204436,0.11286880843146138,0.24052748250252046,False,True,True,True,False,False,False
17.041176236890934,16.86053850542038,0.1317335854567271,0.30826337252472785,False,True,True,False,True,False,False
17.287082102383728,17.271635473029797,0.07876289834468563,0.13651510691574434,False,True,True,False,False,True,False
