cv_rmse,test_rmse,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
16.22114446608471,16.180684163060253,0.10824482893249388,0.2341210290044039,False,True,True,True,True,True,False
20.094877466743917,19.899537182385068,0.10940728384306539,0.1892100352459407,True,False,False,False,False,False,False
17.973477069467684,17.918913810769048,0.11496890681757278,0.23977002033018524,False,True,True,True,False,False,False
17.04329975582277,16.872551422053096,0.1259588068247013,0.29725448636516605,False,True,True,False,True,False,False
17.293114168903294,17.272632002174458,0.080057557091351,0.15257872988283822,False,True,True,False,False,True,False
