cv_rmse,test_rmse,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
8.308110370038003,8.026820022396628,0.11181142747522027,0.27518385689697966,False,True,True,True,True,True,False
9.859182624600471,9.694100325481678,0.1451025241310421,0.3359620833903826,True,False,False,False,False,False,False
8.92427101960222,8.704866886325421,0.11597521689477187,0.26882243339099005,False,True,True,True,False,False,False
8.78147807052821,8.544204295966676,0.1153459702345706,0.26838506932133044,False,True,True,False,True,False,False
8.588672425785878,8.314524907543852,0.1287931136885337,0.29235601633031433,False,True,True,False,False,True,False
