cv_rmse,test_source_rmse,test_target_rmse,train_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_test_sentence_length_importance,train_test_word_overlap_importance,ttr_train_importance,ttr_test_importance,train_test_ttr_distance_importance,train_test_jsd_importance,train_test_tf_idf_importance,train_test_st_similarity_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,direction_indicator_importance,smollm_135m_score_importance,smollm_360m_score_importance,bloomz_560m_score_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
1.584260247346187,1.612319588194169,2.1974317817592217,0.013832907,0.16577254,0.009279911,0.09295126,0.021666687,0.009120846,0.26009363,0.012936194,0.006874811,0.0030828498,0.061632574,0.0048987335,0.038323283,0.011983198,0.0053009046,0.013780275,0.051059317,0.0047764173,0.044054598,0.100004874,0.06857425,0.0369331235331315,4200.0,0.011721113559609,0.0502329679044438,0.0953137069678935,da,False,True,True,True,True,True,False
1.8621547144449864,4.424327703656341,4.224261331663239,0.015785374,0.27567077,0.0090686325,0.1252284,0.026409507,0.013406411,0.27981633,0.010552408,,,,0.02637786,0.05445791,0.014104299,0.012453346,0.027821314,0.10884746,,,,,0.0447702709306406,2950.0,0.0348568862406089,0.3822506646798541,0.1883579967151505,da,True,False,False,False,False,False,False
1.57715891880741,1.562034209260594,2.623446934166126,0.013092065,0.28726047,0.009889887,0.103818715,0.030465702,0.008062216,0.23520625,0.008036389,0.00589382,0.002480691,0.051703185,0.0074715256,0.030553628,0.0130124735,0.0038905009,0.014608788,0.066284835,0.0037475205,0.10452132,,,0.0501852136759783,4300.0,0.0110648517565709,0.0434418637152029,0.218954377654305,da,False,True,True,True,False,False,False
1.5032707216388983,1.5329079436919824,2.336784970552604,0.015950821,0.26035956,0.009411516,0.102140345,0.03614884,0.008192153,0.23809579,0.010056484,0.0060170228,0.0032860755,0.053069323,0.0047032,0.033863034,0.008403974,0.0048126965,0.01669009,0.06297924,0.0041216267,,0.121698216,,0.0390666528243809,4300.0,0.008351274714659,0.0396121680502083,0.1734572815780606,da,False,True,True,False,True,False,False
1.6829540571706283,1.6516082212059064,2.237285740508418,0.017682357,0.25848117,0.015081137,0.1253687,0.00811254,0.011227479,0.18234697,0.016636519,0.0042885193,0.0031586145,0.055173576,0.020768309,0.044148356,0.014735724,0.0036749146,0.013719228,0.08880118,0.0063686715,,,0.11022602,0.046460811815023,4150.0,0.0330038880357544,0.0455092250342614,0.1469820691184043,da,False,True,True,False,False,True,False
1.5881234453651945,1.3718115267706534,1.722920530031678,0.014950216,0.19036219,0.008939845,0.0977567,0.019921178,0.008894974,0.28138313,0.011493939,0.0059799165,0.0025113293,0.05755791,0.005070018,0.036546234,0.010566311,0.0044942955,0.016721878,0.02982383,0.0046708332,0.042370073,0.08916253,0.060822736,0.0452010379859891,4650.0,0.0069946483761855,0.053115373663107,0.0946153592973791,nb,False,True,True,True,True,True,False
1.8593729482314727,1.6351349528645052,1.6199783720121927,0.0123907495,0.29778928,0.0077512935,0.13579935,0.022979375,0.00770294,0.28597856,0.009549171,,,,0.031739675,0.053563856,0.015461092,0.0087810345,0.027892506,0.08262111,,,,,0.0440456209998977,3200.0,0.0102922365921532,0.035264703016081,0.0806678044374022,nb,True,False,False,False,False,False,False
1.611246682393015,1.2681317952628872,1.4056224701642446,0.014701714,0.28817686,0.00969018,0.09998933,0.029228086,0.009045133,0.23604906,0.010706863,0.005847428,0.0033739614,0.05423563,0.0052532433,0.032468237,0.014166373,0.004857306,0.021258088,0.043665685,0.0047166394,0.11257021,,,0.0513483513640078,3700.0,0.0224172103450123,0.034728653562624,0.132255574419264,nb,False,True,True,True,False,False,False
1.5212348501429545,1.3180728782059337,1.8176327943338515,0.016357996,0.27805862,0.008779079,0.108085014,0.030722886,0.008059605,0.2390128,0.010758291,0.0070849336,0.0031777583,0.052223183,0.004027416,0.035631746,0.007868021,0.0047845356,0.021104315,0.039505087,0.004900078,,0.119858645,,0.0387272371190273,4650.0,0.0120502807746869,0.0172835482343607,0.0664688222194034,nb,False,True,True,False,True,False,False
1.688805059503999,1.1407516547039251,1.2747933192892624,0.015771706,0.2810471,0.012011063,0.13264959,0.007839531,0.01046426,0.18387774,0.016704094,0.0045535793,0.0032133453,0.054597903,0.0182258,0.047914933,0.01629692,0.003004692,0.015315671,0.058612175,0.008471897,,,0.10942799,0.0508763148371882,4500.0,0.0233467149012688,0.0260012092634552,0.063442778786236,nb,False,True,True,False,False,True,False
1.583019219009874,2.492708632980662,7.503081903101124,0.014136268,0.17362526,0.008905814,0.10145608,0.020974401,0.0094552,0.27337608,0.012747022,0.00820327,0.002866425,0.060515918,0.0049153594,0.034383867,0.011151457,0.0038519916,0.015297334,0.027151858,0.004525659,0.04443582,0.09847901,0.06954582,0.0342572227543568,4550.0,0.0109652467207548,0.0600013080617856,0.2101002649401132,sl,False,True,True,True,True,True,False
1.8417587815420295,2.872834670827852,13.185182713530512,0.011490749,0.2936688,0.006946699,0.13670959,0.026446616,0.007613886,0.2947418,0.008980329,,,,0.026591647,0.058034707,0.01568852,0.008514301,0.025285205,0.07928717,,,,,0.0438018750374489,3700.0,0.0205872974184339,0.091932428745979,0.7789124663597936,sl,True,False,False,False,False,False,False
1.582684400425308,2.622364477119851,7.675889213072952,0.013593882,0.28138065,0.009039701,0.10550181,0.03358219,0.008906581,0.24586944,0.008930002,0.006458284,0.0029618181,0.05762617,0.0064454926,0.031463966,0.0135279875,0.0036688466,0.019445047,0.03447466,0.0052997,0.11182375,,,0.0449246779164449,4450.0,0.0125300574436228,0.0518177590338303,0.2207784556660608,sl,False,True,True,True,False,False,False
1.5111964633212298,2.5909493284799856,8.242394066742458,0.0148959365,0.27151418,0.009112435,0.104403876,0.033451684,0.008346859,0.24639265,0.009475639,0.007868729,0.0032983657,0.054735105,0.0033457945,0.036290072,0.008566113,0.0044027693,0.019307774,0.036559127,0.0036452387,,0.12438768,,0.0384494834205479,4500.0,0.0034403072813663,0.0702012257071616,0.3292184048943322,sl,False,True,True,False,True,False,False
1.6748618484329385,2.562558151904729,7.991068695010772,0.014774738,0.2851395,0.014761776,0.13279578,0.006094589,0.009243083,0.18996295,0.016906762,0.0041685533,0.0031068525,0.05166284,0.014729862,0.051293246,0.016055416,0.0027220503,0.013599774,0.055832434,0.00969908,,,0.10745077,0.0641831755623158,3850.0,0.0236526420606185,0.0684973461172532,0.8513894912253301,sl,False,True,True,False,False,True,False
1.497609601864322,4.682356568278189,16.033016855845155,0.013506862,0.1612036,0.008833711,0.112591326,0.020503487,0.009154578,0.2642791,0.013569532,0.0066367267,0.003101413,0.048106886,0.0039751595,0.033193182,0.014565766,0.0037044242,0.01770951,0.04241018,0.0074249036,0.034893733,0.0865425,0.09409338,0.0342025432851746,4450.0,0.0098725458095724,0.2940454968504833,0.2267017402226166,sw,False,True,True,True,True,True,False
1.7368486397551082,1.982943930697995,26.25910029147737,0.012193416,0.31143993,0.007286968,0.15154381,0.028104004,0.0068427296,0.29836693,0.013881686,,,,0.02148324,0.030625716,0.017860465,0.0044822353,0.027383607,0.06850531,,,,,0.0483616056913282,3300.0,0.0248708970623726,0.0317346372847203,0.1360626124665686,sw,True,False,False,False,False,False,False
1.4980175637903663,4.179762091376894,17.74750686207627,0.013189459,0.26338145,0.009093671,0.12052874,0.03045327,0.015316026,0.23797421,0.008452437,0.0057399147,0.0029625357,0.051894616,0.010775167,0.027629346,0.014204256,0.0035181441,0.016695714,0.048850443,0.01345593,0.105884634,,,0.0382426977771557,4100.0,0.0063682300893307,0.3983488021795686,0.5573894079985534,sw,False,True,True,True,False,False,False
1.4366462927652477,4.189448637031494,16.55505850143731,0.017589226,0.23571706,0.009423536,0.11244544,0.035075348,0.019284343,0.24988297,0.009916318,0.008170374,0.0032841351,0.05093602,0.003976001,0.032819822,0.010164589,0.003706077,0.021082206,0.049329467,0.005646196,,0.12155088,,0.0305256957451491,4500.0,0.011731512297824,0.2579625753659243,0.3121921257572534,sw,False,True,True,False,True,False,False
1.569026427819142,3.824593044814114,22.11251623940032,0.011585827,0.23489837,0.010850838,0.15097007,0.009585569,0.008996943,0.18288478,0.01721467,0.0054954155,0.0035731005,0.045182895,0.013547924,0.038143586,0.027868638,0.002935984,0.018076552,0.073085524,0.015883526,,,0.12921977,0.0352519556267205,4100.0,0.0188126917655712,0.0838459444913329,0.3394255964940847,sw,False,True,True,False,False,True,False
1.5743133567019538,2.2451559203661065,5.873481446018922,0.012536837,0.17471176,0.010507252,0.09828229,0.019634455,0.009329172,0.2803144,0.013075335,0.008225182,0.0030671845,0.05880939,0.0031881705,0.034615554,0.014195849,0.004447514,0.016197918,0.02474688,0.0060905525,0.04760899,0.0987636,0.061651744,0.0370289151109129,4550.0,0.0156300750661138,0.0507746413006021,0.3021039306561359,tr,False,True,True,True,True,True,False
1.8414691156766811,1.836955679310637,7.750434003017176,0.012147796,0.30352592,0.0072935796,0.14015396,0.025679752,0.007298051,0.28449565,0.011064169,,,,0.03137472,0.051360637,0.016907524,0.0072234003,0.026400119,0.07507463,,,,,0.0323263808178159,4250.0,0.0411393634202707,0.0493474826909843,0.2278139537274444,tr,True,False,False,False,False,False,False
1.588397764148171,2.400918868005944,6.495218045187992,0.014085057,0.29418796,0.011399517,0.10509904,0.030751172,0.009759033,0.23424034,0.008476777,0.0067765214,0.0030689202,0.054843683,0.00897632,0.03073673,0.014710644,0.003866484,0.020342406,0.031830233,0.0047649094,0.112084225,,,0.044687416697935,4400.0,0.0152648628534856,0.1074104208675525,0.1564074827931637,tr,False,True,True,True,False,False,False
1.5117674928687106,2.328717736722861,6.401275013934045,0.01492518,0.2771461,0.010935727,0.10380821,0.03462212,0.0084649185,0.23588243,0.0102081355,0.007470724,0.00403307,0.05385068,0.004999175,0.034225535,0.010255525,0.0045002596,0.019852532,0.03287671,0.005347167,,0.12659577,,0.0365700167951014,4450.0,0.0079887184530478,0.0578481687953651,0.1241797710474854,tr,False,True,True,False,True,False,False
1.670532940980952,2.1419307642254,6.6686041573090975,0.015067076,0.30317637,0.014183162,0.12811235,0.0072870916,0.009656434,0.18185902,0.015548465,0.004495832,0.0032251459,0.052939773,0.02007564,0.045182474,0.016764317,0.002761697,0.0152195,0.050787635,0.008240767,,,0.10541724,0.0485991188418978,4300.0,0.0174299015553549,0.0646000861945124,0.4141957563962207,tr,False,True,True,False,False,True,False
1.4406410136066004,2.082502906232536,21.403955906923063,0.014869496,0.18261081,0.0070424126,0.08763764,0.012506589,0.008166819,0.30573994,0.013640215,0.0065357396,0.0028509141,0.07811918,0.0042356797,0.02651588,0.013776502,0.003243548,0.016517032,0.01404039,0.005107214,0.05021323,0.093950406,0.05268032,0.036006587632593,4300.0,0.0105830324162042,0.0667531113864847,0.1506209723128271,mn,False,True,True,True,True,True,False
1.7624118198975205,2.108979547163581,23.46487373346968,0.013356273,0.33100274,0.007212301,0.15071459,0.026220154,0.0067556202,0.2685027,0.013923752,,,,0.02663218,0.030551532,0.020694906,0.0055616694,0.026193034,0.07267855,,,,,0.0320596722460992,4100.0,0.0383574018629631,0.0186010627151127,0.0842843249144085,mn,True,False,False,False,False,False,False
1.4241191881624613,2.3924521979165534,22.145873683003646,0.017332006,0.32015738,0.007265527,0.10458022,0.02402972,0.0069116787,0.25959077,0.009372626,0.0045532053,0.0026831846,0.057934333,0.007003258,0.019798892,0.0139973285,0.002458622,0.018196097,0.024117071,0.004857923,0.09516017,,,0.054091898409829,4250.0,0.0105853373118237,0.0761958404314049,0.3314395460613381,mn,False,True,True,True,False,False,False
1.4045926118550147,1.975478966409608,21.31983993843121,0.017151993,0.27637556,0.0066238143,0.09717533,0.024890948,0.0072589545,0.2720538,0.012309181,0.0070721954,0.0035068144,0.06240372,0.004926878,0.025882225,0.009972332,0.0031692416,0.022631004,0.027165726,0.0037810337,,0.11564928,,0.0401356603864005,4000.0,0.0108074618075396,0.0735092798403425,0.1560714143078917,mn,False,True,True,False,True,False,False
1.5237550524526962,2.0836725825080693,21.427794421742163,0.015236775,0.25799647,0.0068033114,0.15002258,0.012389407,0.008539924,0.20906027,0.016227607,0.0037413384,0.0030277444,0.06377117,0.022716893,0.03307528,0.016742375,0.0026770202,0.016357869,0.045464687,0.011008468,,,0.10514085,0.0492431863088762,3800.0,0.0086921994943455,0.0276289084985941,0.2375686934148247,mn,False,True,True,False,False,True,False
1.5636297664626864,2.0949478916662683,5.648289138108909,0.016148096,0.16047457,0.009389212,0.102668144,0.02529478,0.009052637,0.2722222,0.014690846,0.0077536292,0.0033513303,0.061784767,0.0038336106,0.03293481,0.011096303,0.004438797,0.01845866,0.021691442,0.0055638733,0.06325463,0.102430955,0.053466715,0.0354269396560553,4600.0,0.009111111777133,0.063619943870644,0.3069760936158757,hi,False,True,True,True,True,True,False
1.859310299096557,1.2829173047878286,5.68927398782512,0.012437554,0.28930625,0.0069121667,0.1424731,0.025791919,0.0077681043,0.29026008,0.011890231,,,,0.023717085,0.059008945,0.016186047,0.0079208445,0.027978444,0.07834916,,,,,0.0471470639143103,3450.0,0.0172545652177372,0.0427049918352327,0.3106991739454073,hi,True,False,False,False,False,False,False
1.5945347070735785,1.785190447682704,7.860000710395999,0.017017435,0.26874393,0.010230416,0.10755174,0.031525932,0.008447709,0.23586318,0.010404972,0.008050802,0.0035082703,0.06057156,0.005852688,0.0327095,0.012352226,0.003760806,0.021314403,0.03351427,0.0050203362,0.12355977,,,0.0397170691271555,4400.0,0.0082505794998775,0.0747101506195899,0.418547710550921,hi,False,True,True,True,False,False,False
1.518904378389612,2.1314203325971453,6.948775648245953,0.01579317,0.25664356,0.010157199,0.109804556,0.036143422,0.007781209,0.2353545,0.01107586,0.0069043366,0.003516838,0.05749873,0.0032268963,0.03525938,0.009285329,0.004523307,0.02342096,0.029946025,0.005631347,,0.13803342,,0.0361371416630552,4250.0,0.0112856981941735,0.1277279248617804,0.3413589178977119,hi,False,True,True,False,True,False,False
1.67558148911882,1.7737684203087567,5.01228464863855,0.018512199,0.26731974,0.01177456,0.1426583,0.007951853,0.009579731,0.19403885,0.01712744,0.0045277365,0.0034205534,0.056798924,0.010540406,0.051219095,0.0132212015,0.0027719175,0.017608883,0.056470655,0.0058854157,,,0.10857252,0.0501821126255755,4450.0,0.0261699936245988,0.0797023183704591,0.3181333080102648,hi,False,True,True,False,False,True,False
1.569227760920357,2.156400646927017,1.8212308126583896,0.015360443,0.16928452,0.007917922,0.09283964,0.02233308,0.010302897,0.26976818,0.012852125,0.007988389,0.0031693918,0.062217854,0.0048022964,0.039744664,0.010930689,0.0045926375,0.0151794,0.029046705,0.0045732465,0.047433384,0.1029017,0.06676079,0.0338877928776321,4400.0,0.0125729732710838,0.0588025361370456,0.084020699639663,az,False,True,True,True,True,True,False
1.8411776413502143,2.9363579239924285,2.78759327181026,0.010859234,0.2919294,0.0074096136,0.13329887,0.023047581,0.007958883,0.29229096,0.009400723,,,,0.027458485,0.06362381,0.017053925,0.009122583,0.024664057,0.081881896,,,,,0.0437969729152537,3250.0,0.0216101414085108,0.0705990728961868,0.5554568209037759,az,True,False,False,False,False,False,False
1.6069531551178688,2.3935643231350747,1.8223393611130867,0.016332218,0.28477722,0.009795682,0.09845527,0.034260098,0.009045658,0.238662,0.008275938,0.0055240802,0.0032001417,0.056896526,0.0060496815,0.034584828,0.012269867,0.00434884,0.018162567,0.0392269,0.0056194034,0.114513114,,,0.0448893661400937,4350.0,0.0197971167379767,0.164323297901683,0.2160906585719939,az,False,True,True,True,False,False,False
1.511996103739094,2.267544220219453,1.6478766079777127,0.016728545,0.2571299,0.008313497,0.10370092,0.035983734,0.0091003105,0.24029331,0.010521497,0.008196001,0.0036038302,0.05859719,0.0036584777,0.038186274,0.008277301,0.0045400592,0.021600006,0.03870051,0.0039521446,,0.12891644,,0.0317015821321072,4600.0,0.0113293545467233,0.1163270598694213,0.1675067932401026,az,False,True,True,False,True,False,False
1.6651021227062384,2.412760074929168,2.011160651216501,0.017456321,0.25743732,0.011814972,0.13134463,0.00897259,0.011652599,0.183721,0.015436162,0.005613245,0.0035043638,0.06219868,0.018397842,0.055017687,0.015130398,0.0032385606,0.016449695,0.05664704,0.01077194,,,0.11519492,0.036543081603485,4600.0,0.0244448089804659,0.0842995079598274,0.3620574876949901,az,False,True,True,False,False,True,False
1.5716287254524617,1.8243223070885937,2.8660062754343136,0.015884945,0.18884254,0.009809107,0.09520923,0.021796208,0.009309543,0.27767625,0.01209008,0.00620117,0.0026680068,0.060893923,0.003843462,0.03677648,0.009921285,0.0046794466,0.014805384,0.024557805,0.00445338,0.045877688,0.09076722,0.06393687,0.0458720202100821,4150.0,0.0141785013235126,0.1156445199904028,0.1663318095488125,af,False,True,True,True,True,True,False
1.8825010174847443,1.596880307216518,3.1286978665572738,0.011379497,0.2885194,0.0077105314,0.1351132,0.021505699,0.008154128,0.29110223,0.010818129,,,,0.02949455,0.062034853,0.017630275,0.00943297,0.026398584,0.080705985,,,,,0.0582970444501559,2450.0,0.0248108606713825,0.04991376276689,0.2621502846095679,af,True,False,False,False,False,False,False
1.599594781755989,1.866946283636636,2.918899305689547,0.015237031,0.28925708,0.009697465,0.09810657,0.03353404,0.0084674945,0.23842135,0.00884743,0.0057922467,0.002856879,0.056792796,0.009317599,0.035118412,0.013856207,0.0040443065,0.017921746,0.037156735,0.0044443337,0.11113026,,,0.0486505960128668,4000.0,0.0178792239680658,0.0871646360093076,0.2478784769349105,af,False,True,True,True,False,False,False
1.5108571472447214,1.72862389192607,2.427807409529474,0.01909119,0.2620092,0.009424671,0.102102205,0.035257153,0.008879641,0.24098583,0.009521279,0.0065750033,0.0030987756,0.058214307,0.0045790626,0.03806263,0.010371165,0.0045121545,0.02054975,0.033570174,0.0038730442,,0.12932277,,0.0338529960151053,4650.0,0.012624090659248,0.0277012139181566,0.1703940624731442,af,False,True,True,False,True,False,False
1.6547279312446737,1.977140937005792,3.777098638256929,0.014782539,0.28788006,0.011550874,0.13024099,0.006655358,0.010368699,0.19379297,0.01677998,0.004474546,0.003280534,0.053368468,0.018834906,0.05156035,0.014928177,0.0030755964,0.012325944,0.051896922,0.00901299,,,0.10519012,0.0556657736818112,4450.0,0.0224772525858089,0.087390949431765,0.1611799976702734,af,False,True,True,False,False,True,False
