cv_rmse,test_source_rmse,test_target_rmse,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
18.13197479019497,14.165167923870097,10.50309735443596,0.018926699972523667,1.5888218580782547e-15,3.7261175413410954e-15,da,False,True,True,True,False,False,False
17.16127645517678,13.639211738458584,8.734244733480734,0.010085125812708245,1.7763568394002505e-15,0.0,da,False,True,True,False,True,False,False
17.38309127140846,13.631194230176874,15.50708862536215,0.010436878274857078,1.3759600911837627e-15,6.0500533883805474e-15,da,False,True,True,False,False,True,False
16.239438100975597,18.126363730681085,17.017068904127896,0.0062708066828257095,8.846185720293485e-15,1.2907649793152806e-14,tl,False,True,True,True,True,True,False
20.25637188113995,15.405946625473726,8.675025549394094,0.02061904106364446,3.370400129833633e-15,2.9724135207732003e-15,tl,True,False,False,False,False,False,False
18.025040915187212,18.951075484277133,15.287929437293476,0.01826677906747825,5.728578676879117e-15,5.6732287925851606e-15,tl,False,True,True,True,False,False,False
17.075178376095728,17.239292865682984,14.06039317931843,0.011973541026899482,4.203627514058621e-15,7.661021560369302e-15,tl,False,True,True,False,True,False,False
17.185254133496784,22.15586962599577,22.399930067254793,0.006304936137508576,8.407255028117242e-15,1.0296742478167743e-14,tl,False,True,True,False,False,True,False
16.11737881002501,15.881437076679404,21.23872034771461,0.01316144150078176,2.2469334198890887e-15,1.5888218580782547e-15,tr,False,True,True,True,True,True,False
20.011461924023198,20.495983119770038,19.93930200300104,0.016820303158959053,2.7519201823675253e-15,2.2469334198890887e-15,tr,True,False,False,False,False,False,False
17.91311605702062,17.437642198645463,19.98068175402447,0.023493146777035588,0.0,2.2469334198890887e-15,tr,False,True,True,True,False,False,False
16.939844788080393,16.407141068355543,19.59601751586313,0.017503084499675532,3.1776437161565094e-15,0.0,tr,False,True,True,False,True,False,False
17.19281938917863,17.30902327555167,21.02747057298781,0.00802579841715583,2.7519201823675253e-15,2.7519201823675253e-15,tr,False,True,True,False,False,True,False
15.715055716626296,32.61666434195489,28.819643750867566,0.010574997315333734,4.4938668397781774e-15,5.0242958677880805e-15,am,False,True,True,True,True,True,False
19.385282203091624,37.01845959049843,39.41461693278474,0.014417488642030437,1.0539051923921737e-14,1.5239443903799964e-14,am,True,False,False,False,False,False,False
17.236171149742326,37.858742538636704,36.02614024396722,0.014923585935988687,7.78360568894479e-15,5.503840364735051e-15,am,False,True,True,True,False,False,False
16.31804246706738,34.83546663931862,34.62686903568271,0.013853808044314693,8.407255028117242e-15,9.532931148469528e-15,am,False,True,True,False,True,False,False
16.90389364329484,32.42181004101987,28.802532151541214,0.01152729967352375,6.355287432313019e-15,6.153480596427404e-15,am,False,True,True,False,False,True,False
16.116223127960332,16.441026154962827,21.343900464120644,0.0080495631297632,2.2469334198890887e-15,4.766465574234764e-15,el,False,True,True,True,True,True,False
19.968269743607344,21.188678160246578,20.811148547069262,0.01840435375991767,2.2469334198890887e-15,3.1776437161565094e-15,el,True,False,False,False,False,False,False
17.95248409204124,17.726348957939635,19.071628000533458,0.017714633359404992,2.2469334198890887e-15,4.4938668397781774e-15,el,False,True,True,True,False,False,False
16.937390109342296,17.160419874642045,19.854087077027348,0.011593147455447563,3.1776437161565094e-15,6.740800259667266e-15,el,False,True,True,False,True,False,False
17.17938237459304,18.04990438171182,21.893627584279976,0.00740543469580567,3.552713678800501e-15,6.925513918651634e-15,el,False,True,True,False,False,True,False
16.240247784009497,15.10092910089503,14.233681838332743,0.012112612856042766,7.193696920394851e-15,9.953940410498702e-15,zh-TW,False,True,True,True,True,True,False
19.904071167153514,22.90212821624935,20.662003916450814,0.011834902894290766,1.0658141036401503e-14,4.766465574234764e-15,zh-TW,True,False,False,False,False,False,False
17.914967712962625,18.003373932814448,18.824116191143506,0.01117325665970353,5.2695259619608686e-15,2.517167215489501e-14,zh-TW,False,True,True,True,False,False,False
17.015410865187324,16.336541281971446,15.046322653723298,0.012510227592831198,6.355287432313019e-15,4.203627514058621e-15,zh-TW,False,True,True,False,True,False,False
17.23736555556733,17.6608882059543,16.529017058152427,0.007668932145365916,1.0418601660415434e-14,1.7763568394002505e-14,zh-TW,False,True,True,False,False,True,False
15.639150965032965,19.693940950903293,31.67625800959535,0.004328454479547205,2.2469334198890887e-15,6.153480596427404e-15,th,False,True,True,True,True,True,False
19.993404472594097,19.774974765756404,21.102456118933258,0.022378378124210195,1.5888218580782547e-15,2.2469334198890887e-15,th,True,False,False,False,False,False,False
17.848577238898194,17.974318204561534,22.360340012056987,0.010109756459214433,3.552713678800501e-15,5.728578676879117e-15,th,False,True,True,True,False,False,False
16.717283490138847,18.40953879903188,25.530151602941167,0.004981321712025291,3.1776437161565094e-15,7.452235082682191e-15,th,False,True,True,False,True,False,False
16.772128445031996,20.558931704675473,31.095919999915008,0.012472222206107613,3.1776437161565094e-15,4.203627514058621e-15,th,False,True,True,False,False,True,False
16.21479647740096,14.880804630556526,17.565801815870493,0.0060044430556243185,2.7519201823675253e-15,4.203627514058621e-15,sq,False,True,True,True,True,True,False
20.20763590449701,13.575921608054719,16.581673543510057,0.014291005917340255,2.9724135207732003e-15,2.7519201823675253e-15,sq,True,False,False,False,False,False,False
17.947089240486605,16.070515710043768,21.089050278799697,0.00971504261616267,2.2469334198890887e-15,2.7519201823675253e-15,sq,False,True,True,True,False,False,False
16.9853091627672,15.38616670852312,19.437042172720304,0.0070465788649456615,1.5888218580782547e-15,4.203627514058621e-15,sq,False,True,True,False,True,False,False
17.338589117260522,14.16025997617523,17.279243498938573,0.0075885629567309845,2.8642893384395585e-15,4.766465574234764e-15,sq,False,True,True,False,False,True,False
16.204387375628947,16.132718027601598,16.580740821184087,0.010926397685049969,2.7519201823675253e-15,3.891802844472395e-15,vi,False,True,True,True,True,True,False
19.953738349755657,21.266253483439282,21.857979826931448,0.018822936002399662,0.0,3.1776437161565094e-15,vi,True,False,False,False,False,False,False
17.860222759865543,18.178189971994684,22.05416908470921,0.014717492168327965,2.2469334198890887e-15,4.4938668397781774e-15,vi,False,True,True,True,False,False,False
16.841248231886663,17.51682967546362,22.845532146208132,0.009727765699405864,2.2469334198890887e-15,5.0242958677880805e-15,vi,False,True,True,False,True,False,False
17.340624400113004,16.668078330034557,13.315268468363849,0.011693518116668244,1.5888218580782547e-15,1.9459014222361975e-15,vi,False,True,True,False,False,True,False
16.26686683525304,14.436606506789762,14.183978368385732,0.007485826689629752,1.1234667099445444e-15,2.2469334198890887e-15,de,False,True,True,True,True,True,False
20.05144729466652,19.625020656160274,18.463331132107264,0.011761544374056365,0.0,2.7519201823675253e-15,de,True,False,False,False,False,False,False
18.012350543434884,16.43673876089506,16.045553534693102,0.014285966798366828,2.2469334198890887e-15,1.5888218580782547e-15,de,False,True,True,True,False,False,False
17.054363808281938,15.203425565420734,14.630853864707712,0.00876225658104916,2.2469334198890887e-15,2.6347629809804343e-15,de,False,True,True,False,True,False,False
17.30511521592904,16.55251991867485,15.738086596211224,0.00884230570177459,1.5888218580782547e-15,2.1018137570293106e-15,de,False,True,True,False,False,True,False
16.349817349480784,13.782617433190955,9.68606276980743,0.008674642478493397,2.8642893384395585e-15,5.387957062944473e-15,ml,False,True,True,True,True,True,False
20.17193760871225,17.649558913630912,13.759965099091309,0.014098326699042743,5.503840364735051e-15,5.503840364735051e-15,ml,True,False,False,False,False,False,False
18.0387944902945,16.192855224996027,15.748585334706542,0.010008711533363763,2.7519201823675253e-15,6.925513918651634e-15,ml,False,True,True,True,False,False,False
17.062906883664773,15.717763175338245,14.902565354173456,0.006636553185320047,2.5121479338940403e-15,7.983731028902324e-15,ml,False,True,True,False,True,False,False
17.43420691554609,14.059993249814337,8.78213760291586,0.010635983668345457,2.2469334198890887e-15,2.7519201823675253e-15,ml,False,True,True,False,False,True,False
16.048817514905696,23.11843278119635,24.29359454078019,0.013062565173410865,1.1675408533417186e-14,1.3005067400032379e-14,ja,False,True,True,True,True,True,False
19.640465490048708,29.05418152570586,36.39689323257825,0.026602394046311144,1.156679772130055e-14,3.161715577176521e-14,ja,True,False,False,False,False,False,False
17.69609158016358,25.856557655349015,31.043841483352196,0.01431635137510134,7.105427357601002e-15,1.0892413880551923e-14,ja,False,True,True,True,False,False,False
16.807036978162095,23.997015352050184,25.080889697751715,0.010599800820051393,8.101433657963767e-15,1.4121757569080125e-14,ja,False,True,True,False,True,False,False
16.96792372994897,26.01143989704887,31.157610302960887,0.01829877104742333,6.925513918651634e-15,1.4904470165364382e-14,ja,False,True,True,False,False,True,False
16.317211399848926,13.358361904429898,12.164759712502352,0.011248050525297986,1.9459014222361975e-15,1.7763568394002505e-15,ur,False,True,True,True,True,True,False
20.251870607811682,15.696217096921242,9.261628105190006,0.007417401461848747,2.1018137570293106e-15,2.2469334198890887e-15,ur,True,False,False,False,False,False,False
18.14245863124842,14.76171043724933,8.28292582605155,0.01582663427945881,3.370400129833633e-15,3.1776437161565094e-15,ur,False,True,True,True,False,False,False
17.176158025376616,14.96465510006154,5.938233669467818,0.009945233635385091,1.7763568394002505e-15,2.1018137570293106e-15,ur,False,True,True,False,True,False,False
17.268298382249647,13.506099517762971,19.5215408275014,0.009131743796405143,1.5888218580782547e-15,6.355287432313019e-15,ur,False,True,True,False,False,True,False
16.266154376411343,15.885100208169082,14.724969446727869,0.01100596686263141,2.383232787117382e-15,3.7261175413410954e-15,ru,False,True,True,True,True,True,False
19.910553444228814,22.23703666780002,23.22591161404919,0.008262063291830045,1.5888218580782547e-15,2.7519201823675253e-15,ru,True,False,False,False,False,False,False
17.90217199433993,19.129372712861915,21.477511991307818,0.017674364212175882,1.5888218580782547e-15,3.891802844472395e-15,ru,False,True,True,True,False,False,False
17.04666360715506,16.68527288775768,14.510730048784861,0.013086533146909073,0.0,2.1018137570293106e-15,ru,False,True,True,False,True,False,False
17.22068749366911,18.479601328574567,20.46384832420996,0.010268622036837234,1.5888218580782547e-15,3.552713678800501e-15,ru,False,True,True,False,False,True,False
16.15524465222002,16.32579740079843,17.987444962811338,0.007603051286474944,2.7519201823675253e-15,6.153480596427404e-15,zh-CN,False,True,True,True,True,True,False
19.79693626751076,23.439137750259036,25.497810014657404,0.012808225668666845,4.203627514058621e-15,4.203627514058621e-15,zh-CN,True,False,False,False,False,False,False
17.81828107886296,19.131229297716718,22.67253771485079,0.014035079508118515,3.1776437161565094e-15,1.2100106776761095e-14,zh-CN,False,True,True,True,False,False,False
16.934608495859116,17.8786652777869,18.419120378239256,0.008489387646697441,2.2469334198890887e-15,5.944827041546401e-15,zh-CN,False,True,True,False,True,False,False
17.1319871935923,18.323590807546395,21.464463599186065,0.00898938423284768,3.552713678800501e-15,5.944827041546401e-15,zh-CN,False,True,True,False,False,True,False
16.2249655101916,17.430563371298547,13.334307462988566,0.010679249154658784,2.7519201823675253e-15,1.5888218580782547e-15,id,False,True,True,True,True,True,False
20.027332202684963,20.868409223083635,19.496318067109506,0.016666621763892366,0.0,1.5888218580782547e-15,id,True,False,False,False,False,False,False
17.998562281656085,17.092720135565582,17.193947762577167,0.018231825649223373,1.5888218580782547e-15,1.5888218580782547e-15,id,False,True,True,True,False,False,False
17.046432349054246,16.263661835360214,14.843587890864834,0.014048306398427106,0.0,2.7519201823675253e-15,id,False,True,True,False,True,False,False
17.231453992904896,20.945647624954724,14.369183765406401,0.009549240325254001,3.891802844472395e-15,1.9459014222361975e-15,id,False,True,True,False,False,True,False
16.35590252836426,12.404867672312456,10.096320256073081,0.013530989420572116,1.5888218580782547e-15,5.148371239083872e-15,fi,False,True,True,True,True,True,False
20.26855590683332,15.102380525704948,9.02756942490864,0.018375939898695473,2.1018137570293106e-15,2.383232787117382e-15,fi,True,False,False,False,False,False,False
18.188133071016512,12.842596361800116,7.1511738379721805,0.017130177561792134,1.7763568394002505e-15,1.1234667099445444e-15,fi,False,True,True,True,False,False,False
17.16690173448805,12.97117082867407,8.854247825066672,0.014630071527544196,1.5888218580782547e-15,3.1776437161565094e-15,fi,False,True,True,False,True,False,False
17.48128167491412,13.039270660130157,7.331407756593475,0.011164486786638915,3.076740298213702e-15,1.3173814904902171e-15,fi,False,True,True,False,False,True,False
16.333287174583685,13.199551774435363,12.829268914685642,0.012417427357342109,2.1018137570293106e-15,4.127880273551288e-15,sv,False,True,True,True,True,True,False
20.18349495091194,17.463534966705456,13.732058343309244,0.01931922172673531,2.2469334198890887e-15,3.640448215221994e-15,sv,True,False,False,False,False,False,False
18.123658898537286,14.729999672426914,11.739536483543583,0.01658400195980779,2.1018137570293106e-15,2.6347629809804343e-15,sv,False,True,True,True,False,False,False
17.138708518660373,14.083480061870493,10.96083881779807,0.014383449632017709,2.6347629809804343e-15,5.329070518200751e-15,sv,False,True,True,False,True,False,False
17.369761212118306,13.862955032245011,16.036360369334897,0.01270169258579057,2.1018137570293106e-15,5.0242958677880805e-15,sv,False,True,True,False,False,True,False
16.006601054493352,24.154899587142843,18.067525901110592,0.016992282531304814,1.0173423748423966e-14,1.2100106776761095e-14,te,False,True,True,True,True,True,False
20.09769127522093,23.10600206227065,12.702210350114754,0.026078708224303866,5.944827041546401e-15,6.879800455918813e-15,te,True,False,False,False,False,False,False
17.956244140694693,23.415553228684974,11.757742683719192,0.02431124941790617,7.619721951899982e-15,1.03578512786223e-14,te,False,True,True,True,False,False,False
17.03162787284787,19.800353362932547,12.77953111395254,0.018270234556005797,7.78360568894479e-15,6.204547701064549e-15,te,False,True,True,False,True,False,False
16.921018245942346,28.35450365831913,20.48956829091964,0.019284625475925795,5.728578676879117e-15,1.0173423748423966e-14,te,False,True,True,False,False,True,False
16.108563693758565,17.581137245133,20.80960002528912,0.01834237499326664,4.4938668397781774e-15,1.2610882542175864e-14,hy,False,True,True,True,True,True,False
19.59278484960708,22.017606673283034,36.32939454514951,0.026150149269154446,5.0242958677880805e-15,4.4938668397781774e-15,hy,True,False,False,False,False,False,False
17.678032978121074,21.042100638157528,29.082130191891178,0.02143617002470632,4.4938668397781774e-15,1.2610882542175864e-14,hy,False,True,True,True,False,False,False
16.84679581243372,18.846008940482754,23.244574105066324,0.019874394293456027,3.891802844472395e-15,1.8115356374411762e-14,hy,False,True,True,False,True,False,False
17.028558157969808,18.44388952138541,28.218108821707744,0.01934826245980274,5.2695259619608686e-15,8.101433657963767e-15,hy,False,True,True,False,False,True,False
16.349221711335538,14.398875210570733,9.27622147980123,0.01184619301511448,1.3759600911837627e-15,1.7763568394002505e-15,az,False,True,True,True,True,True,False
20.209967723204684,19.12771017444839,8.490095047701715,0.023102936117628578,3.1776437161565094e-15,2.1018137570293106e-15,az,True,False,False,False,False,False,False
18.132576768453326,15.983628402488668,7.636083732139016,0.020934234162943172,1.3759600911837627e-15,3.0250266941902737e-15,az,False,True,True,True,False,False,False
17.165841060431376,15.041350515976067,7.162634946005804,0.0169371123335122,1.9459014222361975e-15,2.4161065164093008e-15,az,False,True,True,False,True,False,False
17.43113783107838,15.534688012936684,8.925767067840813,0.01285053468845297,1.5888218580782547e-15,1.1234667099445444e-15,az,False,True,True,False,False,True,False
15.744856345878025,31.344362643122405,77.2064110536712,0.008127680730413603,4.4685173416866415e-14,8.334881328332347e-14,ko,False,True,True,True,True,True,False
19.32108527770817,69.0900397918484,93.82516977627054,0.017239692156589926,7.105427357601002e-14,7.963152328398962e-14,ko,True,False,False,False,False,False,False
17.45078444135027,48.27263764547534,84.17746579643817,0.01612550872263875,8.690724855239668e-14,8.479010995288432e-14,ko,False,True,True,True,False,False,False
16.431109382532476,42.70909170141979,89.4406435707382,0.013612345833780829,3.9942362157476045e-14,1.0028474414626402e-13,ko,False,True,True,False,True,False,False
16.9036571597764,28.798952189549205,59.26683016763917,0.014095039866000187,1.5156394544889582e-14,1.039920015072977e-13,ko,False,True,True,False,False,True,False
16.12422696169469,14.90983520674545,20.018033598468026,0.012976243007881949,2.5121479338940403e-15,6.740800259667266e-15,pt,False,True,True,True,True,True,False
20.045231712790194,20.414231852354455,18.55313816299337,0.017483738754212448,2.7519201823675253e-15,2.2469334198890887e-15,pt,True,False,False,False,False,False,False
17.951966240173924,16.95931677744406,17.616558424134425,0.016356163979969498,2.7519201823675253e-15,4.203627514058621e-15,pt,False,True,True,True,False,False,False
16.957951776106814,15.525355105571524,18.186447748621436,0.01580597558452853,1.3759600911837627e-15,6.355287432313019e-15,pt,False,True,True,False,True,False,False
17.254496144087515,17.270096210619457,16.7081784647462,0.01466649768749972,2.7519201823675253e-15,4.766465574234764e-15,pt,False,True,True,False,False,True,False
16.376973080563822,13.237938586385141,9.17144844924735,0.012712124361824133,1.5888218580782547e-15,5.617333549722722e-15,lv,False,True,True,True,True,True,False
20.233466253038777,13.597466878504354,17.084051453830693,0.01725737807978567,1.3759600911837627e-15,3.552713678800501e-15,lv,True,False,False,False,False,False,False
18.161109793949823,12.857098610958527,12.735396348749191,0.018176911921444855,1.5888218580782547e-15,1.0978977471411926e-14,lv,False,True,True,True,False,False,False
17.18972509241403,13.118291517979534,9.271673788132398,0.014046983276633656,0.0,8.444704010915923e-15,lv,False,True,True,False,True,False,False
17.39213156808132,13.870957438808253,15.337882811989314,0.011747248872059291,1.1234667099445444e-15,2.8642893384395585e-15,lv,False,True,True,False,False,True,False
16.110418987007314,20.07024982410664,18.998630571799644,0.013426602511084995,5.728578676879117e-15,5.503840364735051e-15,ar,False,True,True,True,True,True,False
19.601157349342706,29.738429408293683,29.31143369788602,0.011642229072696412,5.0242958677880805e-15,4.4938668397781774e-15,ar,True,False,False,False,False,False,False
17.625999460298846,24.811303471720908,26.26574181465051,0.017140111232247655,4.766465574234764e-15,5.0242958677880805e-15,ar,False,True,True,True,False,False,False
16.73988209727496,21.26854938646803,25.189834708964547,0.014385312761318448,6.355287432313019e-15,5.728578676879117e-15,ar,False,True,True,False,True,False,False
17.125641791720188,24.14026055550373,18.162869079194426,0.013377790883809441,4.203627514058621e-15,5.0242958677880805e-15,ar,False,True,True,False,False,True,False
15.464215890420855,24.23249294509481,36.78113777593917,0.015757967919719718,4.203627514058621e-15,5.503840364735051e-15,he,False,True,True,True,True,True,False
19.72698993263664,25.588742676893276,30.03584517560729,0.014584278906185716,0.0,1.5888218580782547e-15,he,True,False,False,False,False,False,False
17.535344758897043,23.523488713406742,31.87206236775806,0.024599641763869296,3.552713678800501e-15,3.1776437161565094e-15,he,False,True,True,True,False,False,False
16.56191670129256,23.219634062182102,30.30782708756205,0.01980760642890539,2.7519201823675253e-15,3.891802844472395e-15,he,False,True,True,False,True,False,False
16.48197586418944,25.311595160206064,38.617150181972,0.018192358117860817,2.2469334198890887e-15,8.407255028117242e-15,he,False,True,True,False,False,True,False
15.50970737291262,22.209892655218773,35.27168927248651,0.012633094672885634,6.740800259667266e-15,7.105427357601002e-15,fa,False,True,True,True,True,True,False
19.518717893395056,29.575129964486063,32.385772533068064,0.01588934378533542,5.2695259619608686e-15,7.105427357601002e-15,fa,True,False,False,False,False,False,False
17.455387019682767,25.644352774521288,31.080040838614593,0.026685660241433193,3.891802844472395e-15,7.452235082682191e-15,fa,False,True,True,True,False,False,False
16.380406329556823,23.02160131533098,33.73467585645844,0.01710039925254102,4.766465574234764e-15,6.355287432313019e-15,fa,False,True,True,False,True,False,False
16.670677544851475,25.102536027459728,33.56415025832021,0.012855462788563237,5.944827041546401e-15,7.105427357601002e-15,fa,False,True,True,False,False,True,False
16.324016356375477,15.049416294957037,10.782621568356385,0.014259585443111558,3.370400129833633e-15,6.693825469531863e-15,af,False,True,True,True,True,True,False
20.196009672991636,18.897054211124253,10.60514060681258,0.01021971224751615,4.4938668397781774e-15,3.7261175413410954e-15,af,True,False,False,False,False,False,False
18.094331838437544,16.977324983291947,10.287341532088403,0.023423288292424745,2.2469334198890887e-15,3.640448215221994e-15,af,False,True,True,True,False,False,False
17.12705960380122,15.730997730848046,9.652466347049348,0.01575162484889917,2.6347629809804343e-15,4.766465574234764e-15,af,False,True,True,False,True,False,False
17.399701653067634,16.08967815206655,11.727972588972454,0.013034909027039767,1.5888218580782547e-15,4.961094661755162e-15,af,False,True,True,False,False,True,False
16.32695283968241,16.10707847912669,7.19466731942904,0.01741454749859085,3.891802844472395e-15,3.462756959325817e-15,bn,False,True,True,True,True,True,False
20.149030095140326,19.996386247470593,11.526053764687783,0.009587760104431681,5.2695259619608686e-15,4.89707785508039e-15,bn,True,False,False,False,False,False,False
17.991583984596478,19.13683404803212,13.22654807729889,0.023081867198597332,2.2469334198890887e-15,1.9459014222361975e-15,bn,False,True,True,True,False,False,False
17.054677654515356,17.88964156697815,11.899705943618871,0.016361564037510646,4.203627514058621e-15,6.0500533883805474e-15,bn,False,True,True,False,True,False,False
17.413652580432363,16.562936831465823,8.178720864972902,0.016119212492732005,3.891802844472395e-15,1.9459014222361975e-15,bn,False,True,True,False,False,True,False
15.940384273817623,20.553787509508034,27.368254394272963,0.015748619112358572,4.203627514058621e-15,8.55606755492907e-15,km,False,True,True,True,True,True,False
19.62733992010634,24.609223084237016,34.79061612936636,0.006889766367694885,6.355287432313019e-15,6.355287432313019e-15,km,True,False,False,False,False,False,False
17.39950808856878,24.2983240195184,35.37766848234161,0.018383863989913655,6.153480596427404e-15,9.532931148469528e-15,km,False,True,True,True,False,False,False
