cv_rmse,test_source_rmse,test_target_rmse,train_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_test_sentence_length_importance,train_test_word_overlap_importance,ttr_train_importance,ttr_test_importance,train_test_ttr_distance_importance,train_test_jsd_importance,train_test_tf_idf_importance,train_test_st_similarity_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,direction_indicator_importance,smollm_135m_score_importance,smollm_360m_score_importance,bloomz_560m_score_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
6.705159380989223,24.114731481042785,18.389544075943355,0.064236954,0.22543506,0.045589622,0.07335416,0.10478153,0.093509875,0.1530243,0.012738581,,,,0.07308325,0.06341052,0.012314491,0.016603058,0.011113631,0.050804965,,,,,0.0274229649677659,4700.0,0.0998990788452994,0.268118681083443,0.2786368404361525,ms,True,False,False,False,False,False,False
6.225951819239932,14.823436156309937,15.784142590578668,0.09134921,0.06513043,0.04220832,0.08380839,0.024910817,0.08202423,0.20938012,0.016857432,0.044607155,0.028802868,0.04181666,0.03836497,0.03843651,0.009319751,0.009819183,0.005963423,0.022500366,0.004819027,0.13988116,,,0.0266401518864228,4000.0,0.0671349890043304,0.2745924088333454,0.5168691089056857,ms,False,True,True,True,False,False,False
5.623074990203294,14.090777228712508,16.92559117524665,0.07421271,0.061004467,0.039852202,0.092750214,0.02492863,0.074804425,0.21448004,0.015777985,0.043000408,0.022897562,0.034881778,0.020229891,0.044050384,0.008180285,0.008599411,0.0058124373,0.022469724,0.0051226313,,0.1869448,,0.0278356109079579,4550.0,0.0749261332009466,0.62740259337345,0.8605556368838067,ms,False,True,True,False,True,False,False
6.439605710716077,13.75547498044638,9.039784595320889,0.04996234,0.08994722,0.031038368,0.113878,0.03664487,0.066896155,0.13499233,0.017851096,0.06054567,0.045306105,0.061452232,0.05491484,0.054206513,0.011702576,0.01162847,0.01158141,0.023048168,0.006499482,,,0.117904164,0.0287130454164548,4200.0,0.037083186173448,0.4234248587325258,0.2521119438618515,ms,False,True,True,False,False,True,False
5.747580437715444,8.415658777896175,19.963746002044665,0.078269765,0.054811545,0.036250837,0.07355676,0.019995015,0.0696695,0.20223399,0.01155203,0.025933042,0.01999987,0.038316585,0.018015679,0.023605943,0.0069613964,0.007416283,0.007120679,0.012854365,0.004080345,0.046922095,0.199725,0.042709358,0.0278610457146129,3850.0,0.050600024766405,0.1593100435352593,0.902739731560675,th,False,True,True,True,True,True,False
7.063224761136191,7.098123182414412,11.352628841010931,0.0712687,0.21954179,0.044835605,0.073567584,0.123174444,0.09560599,0.14018139,0.0155438185,,,,0.07326329,0.048033606,0.011926312,0.015775505,0.014632016,0.052649956,,,,,0.0208621284829538,4000.0,0.0708408102156452,0.2528968680717061,0.2110594675641894,th,True,False,False,False,False,False,False
6.264469272743683,6.480821608687283,12.1032148044676,0.09860755,0.075953156,0.037757516,0.06995205,0.028075447,0.07741342,0.19370148,0.016074983,0.048161406,0.036085643,0.044498146,0.049183834,0.02386024,0.010598669,0.009428034,0.0068782815,0.023629913,0.005699805,0.14444041,,,0.0248560881355879,4400.0,0.0293169893662561,0.171442069400898,0.2427889802350321,th,False,True,True,True,False,False,False
5.594157583543665,8.236384303813125,14.283971905057006,0.082721174,0.06919863,0.03543062,0.081171714,0.027501885,0.08005281,0.19297023,0.0125051495,0.04421482,0.02871857,0.03879733,0.02875629,0.025633464,0.009006916,0.008864531,0.007690436,0.021142712,0.005215264,,0.20040742,,0.0228445912481079,4300.0,0.0405402250967007,0.1852328826048053,0.1858760173862201,th,False,True,True,False,True,False,False
6.564070198894943,8.96128065666268,19.23755527576368,0.055423565,0.12255697,0.027301762,0.07279436,0.031602822,0.059681546,0.1233207,0.015435564,0.063140586,0.048867926,0.06658918,0.06641913,0.041825723,0.01217922,0.011275718,0.013231586,0.025395792,0.007241173,,,0.13571668,0.0222079913909872,4400.0,0.0637672500297943,0.2651651031704089,1.1836827728494064,th,False,True,True,False,False,True,False
5.362018654873184,23.42038156162538,28.157036386435426,0.08127505,0.06438492,0.0587058,0.08979283,0.014689311,0.058189727,0.20758149,0.01361333,0.016559305,0.010898536,0.035826936,0.01763456,0.024374641,0.004941619,0.0068149776,0.0037220442,0.013463842,0.004495945,0.052450478,0.19636312,0.0242215,0.0266898114145891,4400.0,0.0419495018436771,0.2726424012692645,0.3134491372620783,hi,False,True,True,True,True,True,False
