source_lang,target_lang,aya_score,llama3_score,smollm_135m_score,smollm_360m_score,bloomz_560m_score,train_word_vocab_size,test_word_vocab_size,avg_train_sentence_length,avg_test_sentence_length,train_test_word_overlap,ttr_train,ttr_test,train_test_ttr_distance,train_test_jsd,train_test_tf_idf,train_test_st_similarity,genetic,geographic,syntactic,inventory,phonological,featural,direction_indicator
ka,vi,53.79959650302622,82.27975790181573,9.616677874915938,8.94418291862811,20.47747141896436,58,27,28.18612124370332,29.10087424344317,0.2941176470588235,0.0001787172415918,0.0003119728237006,0.1824472383573852,0.8188687349905885,0.9954193122599486,0.0228872301181823,1.0,0.3,0.74,0.566,0.5829,0.6,1
ka,ja,52.55548083389374,86.48285137861465,14.156018829858777,17.182246133154003,15.568258238063216,58,1172,28.18612124370332,18.045057162071284,0.0203252032520325,0.0001787172415918,0.0218387806059702,0.9837000077754938,0.8265541799066299,0.9998489764513148,0.0298783035397042,1.0,0.4,0.63,0.5704,0.4054,0.6,0
ka,de,51.44586415601883,84.96973772696704,13.214525891055818,14.76126429051782,15.90450571620713,58,27,28.18612124370332,33.926361802286486,0.2941176470588235,0.0001787172415918,0.0002675996313071,0.1103215674879378,0.8186844428765606,0.9954651051232106,0.0194824068455171,1.0,0.1,0.53,0.5466,0.427,0.5,0
ka,ml,53.429724277067926,79.82515131136516,4.774714189643578,6.926698049764626,18.392737054472093,58,77,28.18612124370332,25.468056489576327,0.1777777777777777,0.0001787172415918,0.0010166090148134,0.6793098934642186,0.8297445746987808,0.999971002071716,0.0175390907448211,1.0,0.2,0.73,0.6215,0.5687,0.7,1
ka,nl,46.23402824478816,85.10423671822461,11.163416274377942,13.449899125756556,14.391392064559517,58,26,28.18612124370332,33.24747814391392,0.2976190476190476,0.0001787172415918,0.0002629503023928,0.1026166458121893,0.818539094448878,0.995225225188206,0.028683179842373,1.0,0.2,0.58,0.6121,0.5687,0.6,1
ka,mn,17.720242098184265,62.30665770006725,3.799596503026227,6.321452589105582,5.0773369199731,58,60,28.18612124370332,32.82515131136517,0.211864406779661,0.0001787172415918,0.0006146155579684,0.5029945554777104,0.8285352760002219,0.999953334486536,0.0153660919343336,1.0,1.0,0.55,0.6832,0.5687,0.6,1
ka,fr,48.18426361802287,85.03698722259583,16.408876933423,16.711499663752523,26.059179556153328,58,27,28.18612124370332,35.122730329522525,0.2941176470588235,0.0001787172415918,0.0002584845148628,0.0952314576025119,0.8184830778797216,0.9950548849076816,0.0249027582065478,1.0,0.2,0.58,0.5985,0.427,0.6,0
ka,zh-CN,44.5527908540686,85.10423671822461,19.46872898453261,17.88836583725622,24.17619367854741,58,1527,28.18612124370332,16.15702757229321,0.0151419558359621,0.0001787172415918,0.0317787350939626,0.988784027679008,0.8292357848642656,0.9999742045153798,0.0277035138871933,1.0,1.0,0.55,0.6832,0.5687,0.6,1
ka,en,44.956287827841294,86.55010087424344,20.98184263618023,15.40013449899126,25.25218560860793,58,26,28.18612124370332,28.55850706119704,0.2976190476190476,0.0001787172415918,0.0003061236504067,0.173216309744623,0.8180039006776954,0.9947250162774652,0.0862745597985295,1.0,0.2,0.61,0.5667,0.4816,0.6,0
ka,km,10.490921318090114,59.75117686617351,5.010087424344317,6.724949562878278,6.321452589105582,58,71,28.18612124370332,17.110625420309347,0.1937984496124031,0.0001787172415918,0.0013952482952423,0.7602271887628462,0.8267071707783106,0.9998754491223804,0.0176787287811586,1.0,0.3,0.77,0.6176,0.614,0.7,1
ka,bn,50.94149293880296,81.06926698049764,5.817081371889711,4.942837928715535,18.86348352387357,58,72,28.18612124370332,18.77774041694688,0.1923076923076923,0.0001787172415918,0.0012892828364222,0.7419797070623426,0.8274769131312474,0.999923725504932,0.0202813186083198,1.0,0.2,0.59,0.5849,0.5032,0.6,0
ka,ar,51.61398789509079,78.24478816408877,7.162071284465367,8.069939475453934,20.57834566240753,58,59,28.18612124370332,23.226630800269,0.2136752136752136,0.0001787172415918,0.0008541316810469,0.625303731649266,0.8256346386474884,0.9998233210091512,0.0263203158863467,1.0,1.0,0.55,0.6832,0.5687,0.6,0
ka,fa,55.4808338937458,83.28850033624747,4.909213180901143,5.379959650302623,7.128446536650975,58,57,28.18612124370332,26.69838601210491,0.2,0.0001787172415918,0.0007178750897343,0.564071419656791,0.8302450955521437,0.999983113030175,0.0362585890508114,1.0,1.0,0.55,0.6832,0.5687,0.6,0
ka,af,53.36247478143914,78.00941492938803,8.069939475453934,9.717552118359112,10.591795561533289,58,28,28.18612124370332,30.84700739744452,0.2906976744186046,0.0001787172415918,0.0003052137040953,0.1717705483338646,0.8183227363581851,0.995091231921689,0.0215409467839017,1.0,0.4,0.64,0.6416,0.5687,0.7,0
ka,he,59.91930060524546,81.6072629455279,4.404841963685272,7.666442501681238,4.169468728984533,58,51,28.18612124370332,24.48184263618023,0.2110091743119266,0.0001787172415918,0.0007004628548668,0.5548139763725495,0.8306544855748633,0.9999866168411348,0.0152517283769407,1.0,0.1,0.56,0.4445,0.5687,0.5,0
ka,cy,37.32347007397445,59.75117686617351,5.480833893745797,6.9603227975790185,8.17081371889711,58,26,28.18612124370332,32.02286482851379,0.2976190476190476,0.0001787172415918,0.0002730060061321,0.1192821579051567,0.8183123881440421,0.995042466517788,0.1484199644401808,1.0,0.2,0.67,0.6832,0.5687,0.8,0
ka,zh-TW,48.18426361802287,82.64963012777405,15.568258238063216,16.87962340282448,21.04909213180901,58,1552,28.18612124370332,14.335238735709485,0.015527950310559,0.0001787172415918,0.0364037248141111,0.9902054774253772,0.8258344670890264,0.9998767669824972,0.0236087562207371,1.0,1.0,0.55,0.6832,0.5687,0.6,1
ka,ms,47.04102219233356,80.56489576328177,7.96906523201076,7.128446536650975,16.711499663752523,58,26,28.18612124370332,34.04303967720242,0.2976190476190476,0.0001787172415918,0.0002568053415511,0.0924616428690029,0.8186880471772454,0.9956758687114864,0.0266257850988536,1.0,1.0,0.55,0.6832,0.5687,0.6,1
ka,my,11.869535978480162,66.34162743779422,4.438466711499664,5.480833893745797,5.648957632817754,58,69,28.18612124370332,16.91223940820444,0.1968503937007874,0.0001787172415918,0.0013718512038491,0.7564224302159281,0.8274660258673732,0.99993041718862,0.0278684045211858,1.0,0.2,0.67,0.5555,0.5335,0.6,1
ka,hu,49.865501008742434,80.76664425016813,8.910558170813719,9.482178883658372,9.21318090114324,58,26,28.18612124370332,31.83860121049092,0.2976190476190476,0.0001787172415918,0.0002745860087867,0.1218982515606218,0.8182224492156353,0.9947270954779932,0.0282422497224839,1.0,0.1,0.46,0.5879,0.4477,0.5,0
ka,es,41.22394082044384,84.59986550100874,15.40013449899126,18.459986550100872,23.77269670477472,58,26,28.18612124370332,32.97915265635508,0.2976190476190476,0.0001787172415918,0.0002650897226753,0.1061610018923105,0.818308881363011,0.994709542060062,0.0280051161569112,1.0,0.2,0.54,0.6035,0.5348,0.6,0
ka,pl,51.31136516476127,85.23873570948219,10.423671822461332,11.264290517821117,9.616677874915938,58,27,28.18612124370332,31.15030262273033,0.2941176470588235,0.0001787172415918,0.0002914476311784,0.1496101147833016,0.8184485067462437,0.9950844101232617,0.0208682130465964,1.0,0.1,0.51,0.6118,0.4054,0.5,1
ka,kn,31.472763954270345,78.71553463349025,4.539340954942838,6.657700067249496,18.32548755884331,58,72,28.18612124370332,20.728984532616007,0.1923076923076923,0.0001787172415918,0.0011679211004412,0.7173722851454326,0.8284317005946504,0.9999488207689712,0.0208245575977589,1.0,0.2,0.61,0.6364,0.4638,0.6,1
ka,sw,23.53732347007397,62.373907195696034,5.010087424344317,5.043712172158709,15.501008742434433,58,26,28.18612124370332,32.30060524546066,0.2976190476190476,0.0001787172415918,0.0002706585330307,0.115392545080218,0.8185979669053791,0.995626232588582,0.3103442867494052,1.0,1.0,0.55,0.6832,0.5687,0.6,1
ka,nb,55.81708137188971,80.69939475453934,10.490921318090114,13.180901143241424,10.39004707464694,58,28,28.18612124370332,29.06960322797579,0.2906976744186046,0.0001787172415918,0.0003238754005066,0.2008755026270373,0.8184708799748078,0.9950511418288884,0.0272798472925114,1.0,0.2,0.59,0.6278,0.5348,0.6,1
hi,is,45.05716207128447,66.67787491593813,8.137188971082717,9.21318090114324,8.406186953597848,72,28,17.946673614729892,31.555480833893743,0.25,0.00034843542814,0.0002983611448543,0.0281672827932681,0.7858537994564692,0.9752678610737404,0.0786411051253087,0.875,0.4,0.57,0.5596,0.5922,0.6,1
hi,da,76.1936785474109,81.97713517148621,17.45124411566913,24.47881640887693,31.87626092804304,72,28,17.946673614729892,28.997310020174847,0.26,0.00034843542814,0.0003246828544261,0.0053518340502052,0.784200450032543,0.9735049441766218,0.0154214257174888,0.875,0.3,0.67,0.5363,0.5922,0.8,0
hi,am,7.397444519166106,35.84398117014123,2.5218560860793544,3.194351042367182,1.109616677874916,72,244,17.946673614729892,19.82750504371217,0.0854430379746835,0.00034843542814,0.004137907643258,0.8386791917218864,0.8239389978854371,0.9986010804380832,0.0579445964355087,1.0,0.2,0.58,0.498,0.4477,0.5,0
hi,tr,83.9946200403497,83.79287155346334,9.21318090114324,12.979152656355078,18.15736381977135,72,27,17.946673614729892,30.232347007397443,0.2626262626262626,0.00034843542814,0.0003002969603274,0.0256970135678245,0.7840343021267033,0.9740493431832752,0.0144468467032484,1.0,0.2,0.6,0.5418,0.2871,0.5,1
hi,tl,67.78749159381304,76.79892400806993,16.308002689979826,22.864828513786147,31.069266980497645,72,26,17.946673614729892,37.04841963685272,0.2653061224489796,0.00034843542814,0.000235973207965,0.2271370141861531,0.785634477922487,0.9780152779406784,0.2740604240930476,1.0,0.2,0.62,0.489,0.4097,0.5,1
hi,ka,37.0880968392737,68.72898453261601,4.942837928715535,5.648957632817754,2.589105581708137,72,58,17.946673614729892,28.15803631472764,0.1923076923076923,0.00034843542814,0.0006926034725705,0.2469288074483452,0.8253906613856599,0.9998073159792542,0.0377672543596283,1.0,0.2,0.41,0.5088,0.4477,0.5,1
hi,ta,67.28312037659717,76.5635507733692,4.236718224613315,4.673839946200403,64.4250168123739,72,59,17.946673614729892,26.33658372562206,0.1908396946564885,0.00034843542814,0.0007532716246409,0.2888387492440997,0.8262154122853385,0.9973497185606682,0.0260349786033436,1.0,0.1,0.53,0.4661,0.5922,0.5,1
hi,sl,65.03026227303296,75.52118359112306,8.271687962340282,10.423671822461332,13.75252185608608,72,26,17.946673614729892,30.214525891055818,0.2653061224489796,0.00034843542814,0.0002893454116494,0.0417056623326686,0.7854093705391422,0.9734070761716213,0.0165299197514307,0.875,0.3,0.57,0.4816,0.5922,0.5,1
hi,hi,87.1217215870881,87.55884330867518,76.05917955615334,80.02689979825152,86.14660390047074,72,71,17.946673614729892,17.745460659045058,0.4965034965034965,0.00034843542814,0.0013453339649455,0.549087685299593,0.0148053967597843,0.0045487364904246,0.0007088114615143,0.0,0.0,0.0,0.0,0.0,0.0,0
hi,jv,54.57296570275722,59.91930060524546,11.264290517821117,11.230665770006723,40.71956960322797,72,26,17.946673614729892,29.427370544720915,0.2653061224489796,0.00034843542814,0.0002970851377446,0.0298761035517047,0.7845512229716648,0.9753867565327649,0.0877762306020922,1.0,0.2,0.91,0.4314,0.5,0.6,1
hi,it,83.92737054472092,86.3483523873571,19.83860121049092,27.26967047747142,44.11566913248151,72,26,17.946673614729892,32.29791526563551,0.2653061224489796,0.00034843542814,0.0002706810752285,0.0825151392534341,0.7841500370642197,0.9721533803945894,0.0190946914409391,0.875,0.3,0.61,0.5418,0.5922,0.6,1
hi,ro,81.90988567585742,79.48890383322124,17.249495628782785,22.864828513786147,32.817753866846,72,26,17.946673614729892,31.04606590450572,0.2653061224489796,0.00034843542814,0.0002815955637868,0.0563403450277908,0.7849594789387809,0.9736585353910512,0.0179821326581899,0.875,0.3,0.61,0.489,0.2952,0.5,1
hi,id,83.86012104909213,84.70073974445191,11.297915265635508,20.679219905850708,77.47141896435777,72,26,17.946673614729892,32.56691324815064,0.2653061224489796,0.00034843542814,0.0002684452887851,0.088789443458741,0.7849574137345183,0.976768632122344,0.0128338559570639,1.0,0.3,0.67,0.4816,0.3433,0.5,1
hi,ru,84.33086751849362,86.48285137861465,8.910558170813719,23.335574983187627,28.00941492938804,72,58,17.946673614729892,32.23369199731002,0.2076923076923077,0.00034843542814,0.0006050300950314,0.1798627777154902,0.8217544454944222,0.9993188078165754,0.022513954240794,0.875,0.2,0.5,0.6015,0.2048,0.5,1
hi,ur,51.61398789509079,79.32078009414928,6.9603227975790185,6.99394754539341,71.75521183591123,72,69,17.946673614729892,27.99630127774041,0.1914893617021276,0.00034843542814,0.000828719328377,0.3358776618830892,0.8250409279499842,0.9998101018803212,0.0143044941863105,0.125,0.1,0.46,0.3583,0.5922,0.4,1
hi,az,62.17215870880969,78.9172831203766,7.464694014794889,10.591795561533289,13.416274377942166,72,29,17.946673614729892,31.53227975790181,0.2574257425742574,0.00034843542814,0.0003092442709832,0.0160610098287309,0.7860877224921992,0.9790378968606318,0.0306809547306752,1.0,1.0,0.58,0.5363,0.5922,0.6,0
hi,te,31.97713517148621,81.97713517148621,1.9166106254203088,5.480833893745797,61.768661735036986,72,70,17.946673614729892,18.49966375252185,0.176056338028169,0.00034843542814,0.0012723108800756,0.527278876666931,0.8223360921752864,0.999571325413304,0.0190935580144095,1.0,0.0,0.6,0.3131,0.2952,0.4,1
hi,hy,29.421654337592468,80.0941492938803,5.514458641560188,3.698722259583053,3.564223268325488,72,66,17.946673614729892,36.02051109616678,0.1956521739130435,0.00034843542814,0.0006161026837806,0.1887488399509167,0.8228796267090084,0.997880785624815,0.0337552135547742,0.875,0.2,0.59,0.5081,0.4717,0.5,1
hi,sv,78.68190988567586,84.53261600537996,14.72763954270343,18.7626092804304,22.19233355749832,72,26,17.946673614729892,29.364492266308,0.2653061224489796,0.00034843542814,0.000297721287072,0.0290160554878533,0.7835722681189358,0.9730253941118602,0.0163928767021316,0.875,0.3,0.65,0.5473,0.5922,0.6,1
hi,fi,62.47478143913921,80.32952252858104,9.952925353059852,9.112306657700069,12.205783456624076,72,26,17.946673614729892,32.66476126429052,0.2653061224489796,0.00034843542814,0.0002676411549745,0.0911287400962172,0.7857515896963793,0.9743047850430728,0.0188685296720008,1.0,0.3,0.54,0.5129,0.3433,0.5,0
hi,lv,46.503026227303295,67.14862138533961,8.137188971082717,9.717552118359112,10.053799596503026,72,26,17.946673614729892,31.879959650302624,0.2653061224489796,0.00034843542814,0.0002742297834639,0.0732225152977932,0.7868563624805217,0.9756133127939364,0.0214473500969147,0.875,0.3,0.63,0.5363,0.2871,0.7,1
hi,ko,84.80161398789508,85.77673167451245,6.590450571620712,20.14122394082044,12.1049092131809,72,90,17.946673614729892,54.65063887020848,0.1666666666666666,0.00034843542814,0.0005537405171936,0.1374633189381188,0.8263356563585391,0.9945896315888688,0.0205883334787775,1.0,0.2,0.47,0.558,0.5319,0.5,1
hi,pt,84.29724277067922,85.5749831876261,19.33422999327505,32.817753866846,78.44653665097512,72,26,17.946673614729892,31.800941492938804,0.2653061224489796,0.00034843542814,0.000274911182541,0.0715280428840879,0.7847061816465757,0.9733933035232236,0.0182100064387035,0.875,0.4,0.58,0.477,0.5922,0.5,1
hi,el,82.98587760591796,85.70948217888366,10.591795561533289,13.012777404169467,12.57565568258238,72,51,17.946673614729892,35.070948217888365,0.2113821138211382,0.00034843542814,0.0004889694250294,0.0826036786657489,0.814642919370649,0.9988344610263192,0.0206442490958943,0.8333,0.3,0.55,0.6108,0.2871,0.6,0
hi,sq,43.47679892400807,68.93073301950236,10.726294552790854,13.382649630127776,20.847343644922663,72,26,17.946673614729892,30.97915265635508,0.2653061224489796,0.00034843542814,0.0002822037945556,0.0550814336865463,0.7848659906672028,0.9746858550728758,0.0146513433001176,1.0,1.0,0.58,0.5363,0.5922,0.6,1
hi,th,67.41761936785474,82.31338264963013,6.455951580363148,5.043712172158709,5.110961667787492,72,78,17.946673614729892,26.18291862811029,0.1733333333333333,0.00034843542814,0.0010016951764524,0.42530514207458,0.8189812750294545,0.9965120930584684,0.0223543881683302,1.0,0.1,0.72,0.4526,0.4477,0.6,1
hi,ja,86.65097511768661,87.32347007397443,14.593140551445863,26.89979825151311,54.47209145931405,72,1172,17.946673614729892,18.045057162071284,0.0217041800643086,0.00034843542814,0.0218387806059702,0.9683447707793048,0.8156395205356327,0.9948765644678446,0.0315578883639037,1.0,0.3,0.6,0.498,0.4717,0.5,1
hi,ml,59.91930060524546,80.49764626765298,4.606590450571621,5.951580363147277,65.97175521183591,72,77,17.946673614729892,25.468056489576327,0.1677852348993288,0.00034843542814,0.0010166090148134,0.4319870167399013,0.8247450822690001,0.9980073760038056,0.0272588538124833,1.0,0.1,0.68,0.4237,0.5922,0.5,1
hi,de,84.96973772696704,85.67585743106928,19.905850706119704,29.993275050437123,39.946200403496974,72,27,17.946673614729892,33.926361802286486,0.2626262626262626,0.00034843542814,0.0002675996313071,0.0912507464846894,0.7846093305915022,0.9748160392419164,0.0255666569362107,0.8571,0.3,0.53,0.5037,0.3862,0.5,0
hi,vi,84.02824478816409,82.044384667115,8.70880968392737,11.735036987222596,71.95696032279758,72,27,17.946673614729892,29.10087424344317,0.2626262626262626,0.00034843542814,0.0003119728237006,0.013660350558667,0.7858405303504584,0.9757355549182872,0.0225641127139391,1.0,0.2,0.75,0.5186,0.4788,0.6,1
hi,zh-TW,80.73301950235373,83.12037659717552,19.23335574983188,31.237390719569603,77.50504371217217,72,1552,17.946673614729892,14.335238735709485,0.0166256157635468,0.00034843542814,0.0364037248141111,0.9809487672717572,0.8127885177561923,0.9936278708933294,0.0258422151523428,1.0,1.0,0.58,0.5363,0.5922,0.6,1
hi,mn,20.14122394082044,58.00268997982515,5.749831876260928,5.0773369199731,6.355077336919973,72,60,17.946673614729892,32.82515131136517,0.2045454545454545,0.00034843542814,0.0006146155579684,0.1875617024656206,0.8235286978545326,0.99970217945927,0.0385014072399575,1.0,1.0,0.58,0.5363,0.5922,0.6,1
hi,nl,84.70073974445191,85.137861466039,16.34162743779422,25.285810356422328,31.57363819771352,72,26,17.946673614729892,33.24747814391392,0.2653061224489796,0.00034843542814,0.0002629503023928,0.1056899665774006,0.784270468741818,0.9740916103965884,0.0161611153223061,0.875,0.3,0.63,0.4861,0.5922,0.6,1
hi,en,86.11297915265635,88.02958977807667,32.279757901815735,49.05850706119704,83.25487558843308,72,26,17.946673614729892,28.55850706119704,0.2653061224489796,0.00034843542814,0.0003061236504067,0.0191041965798176,0.7823170839568475,0.9718327779423832,0.0344851839613061,0.9,0.4,0.59,0.4684,0.3433,0.5,0
hi,fr,85.70948217888366,86.07935440484196,21.48621385339609,33.75924680564896,80.0941492938803,72,27,17.946673614729892,35.122730329522525,0.2626262626262626,0.00034843542814,0.0002584845148628,0.1210994282606096,0.7843331730425871,0.9736340292671818,0.0172735427784284,0.9375,0.3,0.58,0.4618,0.2677,0.5,0
hi,af,72.46133154001345,77.90854068594486,12.205783456624076,14.862138533960994,21.82246133154001,72,28,17.946673614729892,30.84700739744452,0.26,0.00034843542814,0.0003052137040953,0.0200537738635471,0.7837429108060863,0.9735953640816588,0.0450174322211386,0.875,0.4,0.65,0.5489,0.5922,0.6,0
