source_lang,target_lang,aya_f1,llama3_f1,smollm_135m_f1,smollm_360m_f1,bloomz_560m_f1,train_word_vocab_size,test_word_vocab_size,avg_train_sentence_length,avg_test_sentence_length,train_test_word_overlap,ttr_train,ttr_test,train_test_ttr_distance,train_test_jsd,train_test_tf_idf,train_test_st_similarity,genetic,geographic,syntactic,inventory,phonological,featural,directional_indicator
ta-IN,am-ET,0.09086778736937,0.3857900659058,0.0660283922086497,1.1223694466095089,0.1422981145499822,59,244,26.734410283133577,19.82750504371217,0.0825082508250825,0.0001916704567604,0.004137907643258,0.9095043555863296,0.8010016657625426,0.9081328447334128,0.0241152661952048,1.0,0.2,0.53,0.4801,0.5687,0.5,0
ta-IN,ml-IN,0.36787247087676,0.42009452126728,1.6057808109193097,4.114490161001789,14.744027303754269,59,77,26.734410283133577,25.468056489576327,0.1838235294117647,0.0001916704567604,0.0010166090148134,0.6584689390094576,0.7770893465887043,0.8491317638444165,0.0151317751053414,0.1818,0.0,0.58,0.3265,0.0002,0.4,0
ta-IN,id-ID,38.57350800582241,6.88985929160601,0.142721217887726,1.37546468401487,17.24911830714973,59,26,26.734410283133577,32.56691324815064,0.2823529411764706,0.0001916704567604,0.0002684452887851,0.0817948907840866,0.8280446898302258,0.99879950753615,0.0347117727084634,1.0,0.2,0.82,0.4627,0.5687,0.6,0
ta-IN,ar-SA,27.7281746031746,1.54068367838228,0.4163775156141568,0.9001768204468735,24.299065420560744,59,59,26.734410283133577,23.226630800269,0.211864406779661,0.0001916704567604,0.0008541316810469,0.6015493531590407,0.8057341941801579,0.9619263058905446,0.0311921886560808,1.0,1.0,0.66,0.6196,0.0002,0.7,0
ta-IN,ka-GE,0.05390835579514,0.36648342495418,0.1656543346217559,0.4165220409580007,0.4228329809725158,59,58,26.734410283133577,28.15803631472764,0.2051282051282051,0.0001916704567604,0.0006926034725705,0.5231063396933964,0.8308912273137486,0.9999904364440946,0.0187446046902696,1.0,0.2,0.6,0.6529,0.5687,0.7,0
ta-IN,sv-SE,35.385738622535904,7.0959902794653695,0.1105888858169754,1.9436345966958213,2.7599486521181005,59,26,26.734410283133577,29.364492266308,0.2823529411764706,0.0001916704567604,0.000297721287072,0.12688444097538,0.827983862355276,0.998678200996764,0.0295089106972714,1.0,0.4,0.73,0.5792,0.0002,0.6,0
ta-IN,tr-TR,41.614773459308566,13.2476916900843,0.1084010840108401,2.25669957686883,4.059701492537314,59,27,26.734410283133577,30.232347007397443,0.2790697674418604,0.0001916704567604,0.0003002969603274,0.13084879552814,0.828007767819521,0.9987543204025088,0.0300240194983966,1.0,0.3,0.56,0.5903,0.5922,0.6,1
ta-IN,ko-KR,37.20930232558139,2.2696672437007104,0.1074113856068743,4.929720920757792,0.351493848857645,59,90,26.734410283133577,54.65063887020848,0.1677852348993288,0.0001916704567604,0.0005537405171936,0.4275359363094921,0.71531948865044,0.5592049468244262,0.0270931797553268,1.0,0.3,0.57,0.5366,0.641,0.6,0
ta-IN,ta-IN,70.88516315125293,73.22777977689817,39.98272884283247,53.28933800783666,70.95721537345904,59,59,26.734410283133577,26.33658372562206,0.4915254237288136,0.0001916704567604,0.0007532716246409,0.5558438288434189,0.0124156002377691,0.005073738490021,0.0004986479719036,0.0,0.0,0.0,0.0,0.0,0.0,0
ta-IN,nl-NL,39.26490363065889,7.06730769230769,0.0,2.629346904156064,6.753407682775713,59,26,26.734410283133577,33.24747814391392,0.2823529411764706,0.0001916704567604,0.0002629503023928,0.0734828770615129,0.8280751464698397,0.9988602706788028,0.0323937554827813,1.0,0.4,0.71,0.5729,0.0002,0.6,0
ta-IN,es-ES,31.100244498777503,4.1124414367516895,0.3519749706687524,0.8868144690781796,13.405572755417955,59,26,26.734410283133577,32.97915265635508,0.2823529411764706,0.0001916704567604,0.0002650897226753,0.0767068757073212,0.8280014252627589,0.9986616870849948,0.032920339836948,1.0,0.4,0.74,0.5,0.5922,0.6,0
ta-IN,it-IT,34.420955882352935,5.218239453791751,0.2715546503733876,1.1517077045274025,6.242840778923253,59,26,26.734410283133577,32.29791526563551,0.2823529411764706,0.0001916704567604,0.0002706810752285,0.0852030490757345,0.8280331371504496,0.9986449594763224,0.0303609664611481,1.0,0.4,0.75,0.5747,0.0002,0.7,0
ta-IN,sw-KE,16.1547212741752,6.75277588941763,0.0916590284142988,0.6991784653032688,11.473400343221378,59,26,26.734410283133577,32.30060524546066,0.2823529411764706,0.0001916704567604,0.0002706585330307,0.0851686231596738,0.8280443650015171,0.998821643531356,0.2734990664742642,1.0,1.0,0.66,0.6196,0.0002,0.7,0
ko-KR,bn-BD,21.0970464135021,45.90223514446666,0.4724940938238272,0.6223686619073769,0.537948777920711,89,72,55.55089456314053,18.77774041694688,0.1614906832298136,0.000139146640234,0.0012892828364222,0.7957967122420387,0.8220881105718487,0.985222074783116,0.0249486099869006,1.0,0.2,0.55,0.5256,0.5,0.5,0
ko-KR,fr-FR,26.944858420268258,44.58420684835779,0.1825650387950707,3.3576319858626027,1.5707448766719845,89,27,55.55089456314053,35.122730329522525,0.2155172413793103,0.000139146640234,0.0002584845148628,0.2131510794401462,0.8288074659415933,0.9995417860839928,0.0123742107303683,1.0,0.5,0.69,0.4804,0.5804,0.6,0
ko-KR,sq-AL,5.2384150436534505,29.058917621967478,0.0716717434151585,0.2450122506125306,0.3844305622296972,89,26,55.55089456314053,30.97915265635508,0.217391304347826,0.000139146640234,0.0002822037945556,0.2569765330445941,0.8287564815255364,0.9995610762804796,0.0112209196444215,1.0,1.0,0.57,0.6737,0.641,0.6,1
ko-KR,jv-ID,7.0982582977325,31.94377120698012,0.1121076233183856,1.1881824020552345,0.628930817610063,89,26,55.55089456314053,29.427370544720915,0.217391304347826,0.000139146640234,0.0002970851377446,0.2826273279242139,0.8287112859595922,0.9995106374250912,0.0703757107634176,1.0,0.2,0.86,0.4884,0.4196,0.6,0
ko-KR,hu-HU,10.01636661211129,48.24143408214205,0.1137009664582148,0.764685436218283,0.5975434325550515,89,26,55.55089456314053,31.83860121049092,0.217391304347826,0.000139146640234,0.0002745860087867,0.2432949148070813,0.8286736631107912,0.999488324733708,0.0162676953534977,1.0,0.4,0.51,0.4278,0.5319,0.5,0
ko-KR,ro-RO,25.08076358296622,44.67841611352712,0.3546885391265794,1.38469731936801,0.7111111111111111,89,26,55.55089456314053,31.04606590450572,0.217391304347826,0.000139146640234,0.0002815955637868,0.2558979024448131,0.8288183553686722,0.9995261716293508,0.0128342322213909,1.0,0.4,0.67,0.5696,0.5702,0.6,1
ko-KR,az-AZ,17.383870048446852,36.27428036508308,0.2605620696072957,1.3888888888888888,0.9817824806370676,89,29,55.55089456314053,31.53227975790181,0.211864406779661,0.000139146640234,0.0003092442709832,0.3025472456601995,0.8287630454379384,0.9995648705645196,0.0214543479071415,1.0,1.0,0.57,0.6737,0.641,0.6,0
ko-KR,my-MM,1.20953397367484,35.86490016794177,1.8839487565938209,1.4853472501003613,1.3759040395131417,89,69,55.55089456314053,16.91223940820444,0.1645569620253164,0.000139146640234,0.0013718512038491,0.8074283427603466,0.8241502761628292,0.9899010409796531,0.0121062051121192,1.0,0.2,0.46,0.4682,0.5184,0.5,1
ko-KR,ur-PK,8.40652446675031,29.66256866335339,0.7086614173228345,2.0846905537459284,0.4378889144964278,89,69,55.55089456314053,27.99630127774041,0.1645569620253164,0.000139146640234,0.000828719328377,0.6923810419719312,0.8279191021348373,0.995552723983359,0.0162751815210165,1.0,0.3,0.54,0.5935,0.641,0.6,1
ko-KR,he-IL,11.54598825831702,18.85667840693579,0.0696378830083565,0.5611340815121086,0.1407129455909943,89,51,55.55089456314053,24.48184263618023,0.1714285714285714,0.000139146640234,0.0007004628548668,0.6421625223836148,0.7844689043568593,0.8766646227274247,0.0129751578842839,1.0,0.4,0.66,0.5886,0.641,0.6,0
ko-KR,fa-IR,26.07696726019529,43.7866927592955,0.3389192242515533,0.7280785058562836,0.0575263662511984,89,57,55.55089456314053,26.69838601210491,0.1575342465753424,0.000139146640234,0.0007178750897343,0.6499080214781371,0.83156414864347,0.9999985364689764,0.0178834396867136,1.0,1.0,0.57,0.6737,0.641,0.6,0
ko-KR,da-DK,29.68499733048584,48.51941215178767,0.3273322422258592,3.02668259657507,0.9269988412514484,89,28,55.55089456314053,28.997310020174847,0.2136752136752136,0.000139146640234,0.0003246828544261,0.3265417159923084,0.8287104383767282,0.9995166193681916,0.0135099481221182,1.0,0.4,0.63,0.6737,0.641,0.8,0
ko-KR,hy-AM,2.07828195358503,37.53437213565536,0.2468265162200282,0.5308056872037915,0.3882418191902385,89,66,55.55089456314053,36.02051109616678,0.1677419354838709,0.000139146640234,0.0006161026837806,0.5993086017146455,0.7388181586084827,0.6703176976224903,0.0246595627905891,1.0,0.3,0.52,0.5429,0.5,0.5,0
ko-KR,sl-SL,15.17412935323383,40.90471607314725,0.0,1.0102710894089912,0.3325366309882573,89,26,55.55089456314053,30.214525891055818,0.217391304347826,0.000139146640234,0.0002893454116494,0.2694632607623222,0.8287493990839117,0.9994949831379776,0.0152073576354784,1.0,0.4,0.66,0.55,0.641,0.6,1
ko-KR,de-DE,35.01452336942171,56.87960687960688,0.0878155872667398,3.275156216332688,1.1583458820803894,89,27,55.55089456314053,33.926361802286486,0.2155172413793103,0.000139146640234,0.0002675996313071,0.2304185404728322,0.8287440895139178,0.9995564315259148,0.0181091634713604,1.0,0.4,0.56,0.5227,0.4934,0.5,0
ko-KR,fi-FI,19.17098445595855,48.62727871732923,0.1569550716107514,0.672209446311693,0.5301253950453665,89,26,55.55089456314053,32.66476126429052,0.217391304347826,0.000139146640234,0.0002676411549745,0.2304959965005656,0.8288671218426806,0.9994993455126776,0.0124076875826836,1.0,0.3,0.59,0.3638,0.4638,0.5,0
ko-KR,nb-NO,29.42302433688816,48.85530117803957,0.3203661327231121,2.39642567018684,0.8301625735039777,89,28,55.55089456314053,29.06960322797579,0.2136752136752136,0.000139146640234,0.0003238754005066,0.3253217540495307,0.8287277299059908,0.9995215402671318,0.0140798012059878,1.0,0.4,0.62,0.4982,0.5319,0.6,1
ko-KR,pl-PL,27.13023653462525,49.923962633065386,0.0842282585807538,1.2061014544164597,0.571731074642668,89,27,55.55089456314053,31.15030262273033,0.2155172413793103,0.000139146640234,0.0002914476311784,0.273076544401135,0.8287170342549066,0.9995085133868236,0.0133181006335362,1.0,0.4,0.65,0.5633,0.5,0.6,1
ko-KR,hi-IN,26.60281989890928,52.082456878418185,1.4988814317673378,3.095238095238095,0.3522367030644593,89,71,55.55089456314053,17.745460659045058,0.1625,0.000139146640234,0.0013453339649455,0.8038394333203964,0.8263573539127214,0.9939550819436962,0.0208355447417306,1.0,0.2,0.47,0.558,0.5319,0.5,0
ko-KR,el-GR,27.48004561003421,44.68485418626529,0.6194690265486724,0.8608321377331422,0.2372479240806643,89,51,55.55089456314053,35.070948217888365,0.1857142857142857,0.000139146640234,0.0004889694250294,0.5118382970827242,0.8013529786442051,0.9353883464680012,0.0138273892566481,1.0,0.4,0.66,0.6454,0.5319,0.6,0
ko-KR,en-US,30.306502434832428,50.82949308755761,0.3558718861209964,4.222899434044406,4.277080427708043,89,26,55.55089456314053,28.55850706119704,0.217391304347826,0.000139146640234,0.0003061236504067,0.2975223488455479,0.8286741494359403,0.9994906248880312,0.0525836756805072,1.0,0.4,0.62,0.4866,0.4638,0.5,0
ko-KR,cy-GB,4.0314314998291705,25.50964187327824,0.0754005655042412,0.19714144898965,0.2411381721726549,89,26,55.55089456314053,32.02286482851379,0.217391304347826,0.000139146640234,0.0002730060061321,0.2404103294127912,0.8287929635857962,0.9995253849592428,0.1852738652958632,1.0,0.5,0.79,0.6737,0.641,0.9,0
ko-KR,lv-LV,9.213917525773187,32.43243243243243,0.1531686770055523,0.356853203568532,0.3045923149015932,89,26,55.55089456314053,31.879959650302624,0.217391304347826,0.000139146640234,0.0002742297834639,0.242645965001219,0.828771210019003,0.99948535138757,0.0154526081691013,1.0,0.4,0.71,0.6737,0.5319,0.8,1
ko-KR,pt-PT,26.836492890995263,48.17383263985205,0.1667361400583576,2.8065893837705915,1.4157014157014156,89,26,55.55089456314053,31.800941492938804,0.217391304347826,0.000139146640234,0.000274911182541,0.243886582300921,0.8287837720238534,0.9994932408574212,0.0149910035033161,1.0,0.5,0.7,0.5185,0.641,0.6,1
ko-KR,th-TH,14.86268174474959,59.26601322087988,0.3347591593825553,0.753880266075388,0.7436326454731362,89,78,55.55089456314053,26.18291862811029,0.155688622754491,0.000139146640234,0.0010016951764524,0.7414739881261547,0.7148156124499335,0.4845895818095416,0.0094450308547975,1.0,0.2,0.71,0.4209,0.4638,0.6,1
ko-KR,mn-MN,1.60750167448091,21.04400109319485,1.01427498121713,1.640398842071406,0.4419238417912647,89,60,55.55089456314053,32.82515131136517,0.174496644295302,0.000139146640234,0.0006146155579684,0.5984628055183108,0.8241103760703746,0.988977390683994,0.0230408567139164,1.0,1.0,0.57,0.6737,0.641,0.6,1
ko-KR,am-ET,0.07119971520113,2.36851271334029,0.6703536115300821,1.012039783632874,0.2115805063826786,89,244,55.55089456314053,19.82750504371217,0.078078078078078,0.000139146640234,0.004137907643258,0.9338762053280067,0.7879062894054466,0.8083113292510911,0.0455372413586023,1.0,0.5,0.61,0.5204,0.4638,0.6,0
ko-KR,ml-IN,30.152193375111903,38.07993573006628,0.4125257828614288,0.5711565920990005,0.0809798562607551,89,77,55.55089456314053,25.468056489576327,0.1506024096385542,0.000139146640234,0.0010166090148134,0.7449876840080637,0.7441024140024974,0.6856384863819476,0.0193510512530314,1.0,0.3,0.63,0.5026,0.641,0.6,1
ko-KR,id-ID,23.40678975580702,52.21088435374149,0.1191895113230035,1.957992168031328,1.4348917852445298,89,26,55.55089456314053,32.56691324815064,0.217391304347826,0.000139146640234,0.0002684452887851,0.2319938104701371,0.8286978479988122,0.9995217343732428,0.011432776879088,1.0,0.3,0.7,0.4569,0.4638,0.6,0
ko-KR,ar-SA,22.75052663256094,33.74702931080011,0.3072196620583717,1.1941316956670078,0.4502714872202357,89,59,55.55089456314053,23.226630800269,0.1756756756756756,0.000139146640234,0.0008541316810469,0.7007195738690678,0.7963888249995297,0.920778015916884,0.0306233043995839,1.0,1.0,0.57,0.6737,0.641,0.6,0
ko-KR,ka-GE,7.43445071357451,39.58000456516777,0.1928640308582449,0.1072194424588992,0.0640051204096327,89,58,55.55089456314053,28.15803631472764,0.1700680272108843,0.000139146640234,0.0006926034725705,0.6385548044613693,0.8311482485704512,0.999996609753051,0.027780178473785,1.0,0.3,0.48,0.6156,0.5582,0.6,0
ko-KR,sv-SE,28.56350526899612,55.10996119016816,0.2436548223350254,1.9870080244554835,0.7495900679315999,89,26,55.55089456314053,29.364492266308,0.217391304347826,0.000139146640234,0.000297721287072,0.2836924187440053,0.8286755191761646,0.9994814974312738,0.0130834579635019,1.0,0.4,0.68,0.5026,0.641,0.6,1
ko-KR,tr-TR,42.91517323775388,46.137430644472886,0.6920415224913494,2.705707931801334,1.3745704467353952,89,27,55.55089456314053,30.232347007397443,0.2155172413793103,0.000139146640234,0.0003002969603274,0.2879787700973372,0.8286794595798658,0.9994967018962322,0.0106242971821866,1.0,0.4,0.55,0.5168,0.5319,0.5,1
ko-KR,ko-KR,76.03603603603602,78.37983798379838,60.85177608331784,67.93837123991196,69.49952785646836,89,90,55.55089456314053,54.65063887020848,0.4972067039106145,0.000139146640234,0.0005537405171936,0.5605742746153196,0.0119286657397784,0.0003075831453655,0.0005163797765408,0.0,0.0,0.0,0.0,0.0,0.0,0
ko-KR,ta-IN,31.09311740890688,36.940373418992166,0.6213324128408698,0.9706925518013814,0.0911680911680911,89,59,55.55089456314053,26.33658372562206,0.1689189189189189,0.000139146640234,0.0007532716246409,0.6646764873390173,0.7154425298137982,0.5585143950567019,0.028070928746338,1.0,0.3,0.57,0.5366,0.641,0.6,1
ko-KR,nl-NL,36.71977017498041,52.464494569757726,0.1688119856509812,3.60891180261462,0.98898628905372,89,26,55.55089456314053,33.24747814391392,0.217391304347826,0.000139146640234,0.0002629503023928,0.2216764887236037,0.8287444264128098,0.9995571004552948,0.0147093535928732,1.0,0.4,0.66,0.5145,0.641,0.6,1
ko-KR,es-ES,26.24301265077964,45.7825787175362,0.0822875951450318,2.6141078838174274,1.0993325480957992,89,26,55.55089456314053,32.97915265635508,0.217391304347826,0.000139146640234,0.0002650897226753,0.2257162649793973,0.8287660730636754,0.9995026008418456,0.0138117584165485,1.0,0.5,0.68,0.5505,0.5319,0.6,0
ko-KR,it-IT,29.59590210586226,44.83321670165616,0.0476985451943715,2.669632925472748,0.8824178248400618,89,26,55.55089456314053,32.29791526563551,0.217391304347826,0.000139146640234,0.0002706810752285,0.236136510578248,0.8288093638099907,0.9995066092987316,0.0147363712766838,1.0,0.4,0.69,0.5861,0.641,0.7,0
ko-KR,sw-KE,4.45026178010471,32.04419889502762,0.1109262340543538,0.992227550851662,1.5312836463691832,89,26,55.55089456314053,32.30060524546066,0.217391304347826,0.000139146640234,0.0002706585330307,0.2360949021033717,0.8287249457447011,0.9995447293693444,0.3476157409971333,1.0,1.0,0.57,0.6737,0.641,0.6,1
ko-KR,ru-RU,28.30997998284243,47.333333333333336,0.2418964683115626,3.8947143162850417,0.2052545155993431,89,58,55.55089456314053,32.23369199731002,0.1768707482993197,0.000139146640234,0.0006050300950314,0.5929261703915327,0.8025927911332639,0.9344899886023164,0.0142828992236486,1.0,0.2,0.56,0.6511,0.5,0.6,1
ko-KR,zh-TW,23.19765895184889,34.637134778510834,2.3038728897715988,5.950212507589557,6.307617661329452,89,1552,55.55089456314053,14.335238735709485,0.0158439975624619,0.000139146640234,0.0364037248141111,0.992369972603814,0.6398163730190277,0.0653417469718322,0.0082603559120568,1.0,1.0,0.57,0.6737,0.641,0.6,1
ko-KR,tl-PH,15.65053425518542,45.0374531835206,0.1820167455405897,1.2839506172839508,0.6140266717835556,89,26,55.55089456314053,37.04841963685272,0.217391304347826,0.000139146640234,0.000235973207965,0.1683696005605845,0.8287462647589339,0.9995447573752584,0.2817523857410817,1.0,0.1,0.77,0.4592,0.4278,0.6,1
ko-KR,te-IN,3.66655136630923,34.71400394477317,0.1863643422891753,0.4994324631101022,0.0806614236741278,89,70,55.55089456314053,18.49966375252185,0.1572327044025157,0.000139146640234,0.0012723108800756,0.7932301980468539,0.8180523693220395,0.9748361726868036,0.0176821559406444,1.0,0.3,0.55,0.5505,0.4601,0.6,1
ko-KR,is-IS,7.906976744186039,34.66007416563659,0.1140034201026031,0.6049822064056939,0.3148676571878382,89,28,55.55089456314053,31.555480833893743,0.2136752136752136,0.000139146640234,0.0002983611448543,0.2847611446351226,0.8287794800324776,0.9995190473577328,0.0610307817401108,1.0,0.4,0.59,0.4676,0.641,0.6,0
ko-KR,zh-CN,22.44104690334283,32.80375923025285,2.179222243095998,8.088714938030007,6.72295682650948,89,1527,55.55089456314053,16.15702757229321,0.0154702970297029,0.000139146640234,0.0317787350939626,0.9912619551727738,0.6325119930623548,0.0643716828556394,0.0094427452134319,1.0,1.0,0.57,0.6737,0.641,0.6,1
ko-KR,km-KH,0.30131826741996,25.78356002365464,0.7557436517533253,1.0446894950667438,0.6158304654953813,89,71,55.55089456314053,17.110625420309347,0.1625,0.000139146640234,0.0013952482952423,0.8104879728109279,0.8261281122016526,0.992848831688193,0.0383600967186256,1.0,0.2,0.76,0.4683,0.4078,0.6,0
ko-KR,kn-IN,5.9876342336479,30.73738680465718,0.8146639511201629,0.6619385342789598,0.1008369466572552,89,72,55.55089456314053,20.728984532616007,0.1614906832298136,0.000139146640234,0.0011679211004412,0.7759135547258819,0.7873820234211374,0.8863557085739002,0.0200233817053389,1.0,0.3,0.52,0.4683,0.4601,0.5,0
ko-KR,af-ZA,27.490826982782952,44.168734491315135,0.3997335109926715,1.64796633941094,0.5082005082005082,89,28,55.55089456314053,30.84700739744452,0.2136752136752136,0.000139146640234,0.0003052137040953,0.2960458349131789,0.8286978736210655,0.9995223895452374,0.0307815206363095,1.0,0.6,0.71,0.528,0.641,0.6,0
ko-KR,ms-MY,19.19222593379896,52.34525594345685,0.116686114352392,1.577181208053691,1.2454710144927537,89,26,55.55089456314053,34.04303967720242,0.217391304347826,0.000139146640234,0.0002568053415511,0.2099133189261607,0.8287197895226919,0.9995333285176908,0.0093041240056865,1.0,1.0,0.57,0.6737,0.641,0.6,1
ko-KR,ja-JP,15.54510124769891,13.58750760494828,6.081699945044881,8.228317272053372,1.6634898631086463,89,1172,55.55089456314053,18.045057162071284,0.0206185567010309,0.000139146640234,0.0218387806059702,0.987297518701174,0.7151225932775028,0.2914930476262892,0.0111757360489598,1.0,0.0,0.4,0.5204,0.6875,0.5,0
ko-KR,vi-VN,27.43055555555556,43.45586513697026,0.3198862626621645,0.9298998569384836,2.0022246941045605,89,27,55.55089456314053,29.10087424344317,0.2155172413793103,0.000139146640234,0.0003119728237006,0.3068919886449034,0.82887162095705,0.9995571860348402,0.0104718235369606,1.0,0.1,0.75,0.4819,0.4934,0.6,1
nl-NL,tl-PH,38.91358024691357,52.88713910761154,9.543973941368078,18.382041507835662,9.777936962750717,26,26,33.620809449365986,37.04841963685272,0.5,6.716437188396063e-05,0.000235973207965,0.5117583737874956,0.3123344962690295,0.3120142873401023,0.2963222830024011,1.0,0.5,0.71,0.5255,0.5922,0.6,1
nl-NL,zh-TW,35.05266000540102,36.78466861857865,2.571567200388161,8.60685630926331,4.361702127659575,26,1552,33.620809449365986,14.335238735709485,0.0164765525982256,6.716437188396063e-05,0.0364037248141111,0.9963134314658646,0.782477062912774,0.9823499073101256,0.0189737895687881,1.0,1.0,0.63,0.6068,0.0002,0.6,1
nl-NL,ru-RU,54.78013563771603,54.09610983981693,5.010121457489879,11.025819958129796,3.998049731838128,26,58,33.620809449365986,32.23369199731002,0.3095238095238095,6.716437188396063e-05,0.0006050300950314,0.7903032758331715,0.8123284958218776,0.9920843722023476,0.0121028804830625,0.8,0.2,0.57,0.5297,0.6162,0.6,1
nl-NL,is-IS,23.10317668679443,43.19566689234936,4.376996805111821,10.251001898333683,6.828322017458777,26,28,33.620809449365986,31.555480833893743,0.4629629629629629,6.716437188396063e-05,0.0002983611448543,0.6004529820351633,0.2489427654604706,0.1621327010279949,0.0640772698727476,0.5714,0.1,0.53,0.4761,0.0002,0.5,0
nl-NL,te-IN,1.54602951510892,34.21413192405559,0.1600960576345807,0.6357279084551812,3.603391427225624,26,70,33.620809449365986,18.49966375252185,0.25,6.716437188396063e-05,0.0012723108800756,0.8972081531623562,0.8120184681911046,0.9920789829372056,0.0222665529780978,1.0,0.4,0.67,0.518,0.641,0.6,1
nl-NL,kn-IN,1.69971671388101,28.12192723697148,0.9508716323296356,1.5301243226012111,2.034343213387291,26,72,33.620809449365986,20.728984532616007,0.2551020408163265,6.716437188396063e-05,0.0011679211004412,0.8882918717519876,0.8141738195144013,0.993577974868204,0.0246230419368116,1.0,0.4,0.72,0.5679,0.641,0.6,0
nl-NL,km-KH,1.12317484088356,16.70951156812339,2.364790891175826,1.6,0.4432624113475177,26,71,33.620809449365986,17.110625420309347,0.268041237113402,6.716437188396063e-05,0.0013952482952423,0.9060413905967885,0.7957062622756551,0.9818996116352416,0.0470193233831431,1.0,0.5,0.72,0.5511,0.6667,0.6,0
nl-NL,zh-CN,37.80891719745223,38.62788963460104,2.076280749266531,8.027579413937453,3.014065639651708,26,1527,33.620809449365986,16.15702757229321,0.0154539600772698,6.716437188396063e-05,0.0317787350939626,0.9957774659237087,0.819992573798529,0.9972837169633656,0.0218521705271577,1.0,1.0,0.63,0.6068,0.0002,0.6,1
nl-NL,vi-VN,48.12884888678351,48.91129956451983,6.893361091834375,13.401783301810324,23.15992913512643,26,27,33.620809449365986,29.10087424344317,0.490566037735849,6.716437188396063e-05,0.0003119728237006,0.6157710786356481,0.3273452713355307,0.2609892298718058,0.0107167313477406,1.0,0.5,0.69,0.46,0.5456,0.6,1
nl-NL,ja-JP,41.53179849555505,38.56376777803684,5.3894927536231885,9.444580376804502,5.75971201439928,26,1172,33.620809449365986,18.045057162071284,0.021702838063439,6.716437188396063e-05,0.0218387806059702,0.993858531544598,0.7939177920149024,0.9776240067075106,0.0270319806145795,1.0,0.5,0.69,0.5183,0.6162,0.6,0
nl-NL,ms-MY,45.82072176949941,60.70439256034824,10.218702865761689,18.836944127708097,20.817438692098094,26,26,33.620809449365986,34.04303967720242,0.5,6.716437188396063e-05,0.0002568053415511,0.5453260307493342,0.2553099114161631,0.2304864568037712,0.0070491185946574,1.0,1.0,0.63,0.6068,0.0002,0.6,0
nl-NL,af-ZA,56.58383877910389,64.54580298965121,29.03160861687136,34.27041499330656,37.01636904761904,26,28,33.620809449365986,30.84700739744452,0.4814814814814814,6.716437188396063e-05,0.0003052137040953,0.6083112886936545,0.1233592317789328,0.0195288960474064,0.0300016778546188,0.4,0.4,0.48,0.3948,0.0002,0.4,0
nl-NL,ar-SA,33.97155361050328,44.52086198991288,1.382394795690181,2.245706737120212,11.992855320234751,26,59,33.620809449365986,23.226630800269,0.3058823529411765,6.716437188396063e-05,0.0008541316810469,0.8489140518912451,0.7779190585563509,0.9720487927677232,0.0400370334760711,1.0,1.0,0.63,0.6068,0.0002,0.6,0
nl-NL,id-ID,52.10984594775619,61.78988326848249,10.79534617585352,20.75892857142857,29.711905588337377,26,26,33.620809449365986,32.56691324815064,0.5,6.716437188396063e-05,0.0002684452887851,0.5622036116809072,0.2479762037677856,0.2209381310795107,0.0063674819881321,1.0,0.6,0.59,0.4829,0.5687,0.6,0
nl-NL,ml-IN,12.8440366972477,27.63422559183042,0.3219747786423396,0.5722460658082976,1.7395392571697226,26,77,33.620809449365986,25.468056489576327,0.233009708737864,6.716437188396063e-05,0.0010166090148134,0.8722307307107147,0.8227531667003214,0.9965551020361134,0.0270607758441689,1.0,0.4,0.73,0.5933,0.0002,0.6,0
nl-NL,am-ET,0.14214641080312,1.6157358623112,0.5162030398623458,0.203942895989123,0.1916233232959211,26,244,33.620809449365986,19.82750504371217,0.0962962962962963,6.716437188396063e-05,0.004137907643258,0.9678004977426664,0.8190137197555648,0.9920883676132632,0.0538444161377191,1.0,0.3,0.61,0.5183,0.5687,0.6,0
nl-NL,tr-TR,46.08034744842562,45.87686152478328,4.36124254268669,7.572056668295065,7.737843551797042,26,27,33.620809449365986,30.232347007397443,0.490566037735849,6.716437188396063e-05,0.0003002969603274,0.6027040348013738,0.2335797044103248,0.1313020563698525,0.0061049451421605,1.0,0.1,0.71,0.4527,0.5922,0.6,1
nl-NL,sv-SE,58.82352941176471,67.31761238025055,14.797646639329647,27.73749767614798,24.061032863849764,26,26,33.620809449365986,29.364492266308,0.5,6.716437188396063e-05,0.000297721287072,0.5997034259019373,0.1546579006412875,0.0941632244074923,0.0031365870490224,0.7,0.1,0.36,0.46,0.0002,0.4,1
nl-NL,ka-GE,8.51900393184797,37.1994342291372,0.7649158592554819,0.7895535985423627,0.1919692849144137,26,58,33.620809449365986,28.15803631472764,0.2976190476190476,6.716437188396063e-05,0.0006926034725705,0.8154563667648627,0.8169448689301898,0.9945667759783184,0.0295913962456844,1.0,0.2,0.58,0.6121,0.5687,0.6,0
nl-NL,nl-NL,74.30207587687903,77.18096611391493,63.61445783132531,68.88888888888889,71.69675090252707,26,26,33.620809449365986,33.24747814391392,0.5,6.716437188396063e-05,0.0002629503023928,0.5543902832172509,0.0068710673613756,0.002577633038781,0.0008233763809368,0.0,0.0,0.0,0.0,0.0,0.0,0
