cv_rmse,test_rmse,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
11.008173051516152,11.098533291837612,0.06373676872394206,0.10922062951597557,False,True,True,True,True,True,False
13.786536962860865,13.930339938432235,0.03468943786180719,0.08316136768953236,True,False,False,False,False,False,False
12.232776930714198,12.426936770499433,0.04606247265965341,0.09878337148951422,False,True,True,True,False,False,False
11.118586435850029,11.266940218463962,0.06661174653807672,0.10793195682310076,False,True,True,False,True,False,False
12.351109852515696,12.376867985628234,0.05795457316764066,0.14110375256783012,False,True,True,False,False,True,False
