cv_rmse,test_rmse,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
12.51671471890692,12.697392826165066,0.06743094232707086,0.15962880389270884,False,True,True,True,True,True,False
13.871027497689838,14.007896191164127,0.08027689554589484,0.16794222063273967,True,False,False,False,False,False,False
12.94805168604914,13.16581402642689,0.05554596980574102,0.1344661285382324,False,True,True,True,False,False,False
12.509803220784919,12.69410734664058,0.06296151634536469,0.15686214505204266,False,True,True,False,True,False,False
13.17796701862593,13.30458453739548,0.10247933245851461,0.19545668183563125,False,True,True,False,False,True,False
