cv_rmse,test_rmse,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
11.02326235532647,11.11408907852395,0.05801216650884199,0.10504532304672108,False,True,True,True,True,True,False
13.814618463924614,13.958407217946341,0.02707729047493634,0.07749618727048277,True,False,False,False,False,False,False
12.239673471233909,12.432776176692725,0.0523305854317456,0.10626322223696501,False,True,True,True,False,False,False
11.12262670257132,11.269082251851756,0.0600847290956759,0.10190042816232847,False,True,True,False,True,False,False
12.366161338414674,12.383826808706212,0.058054874129923245,0.14181461147547403,False,True,True,False,False,True,False
