cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,train_mt560,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.957632250311207,5.060116791948282,0.043432627,0.010439162,0.008265358,0.013722792,0.0061699795,0.0079615135,0.013968746,0.016213274,0.0060901637,0.012545707,0.07442097,0.008297347,0.012334989,0.006269624,0.0047098706,0.014313564,0.0064347596,0.0056475964,0.00724936,0.009933213,0.003972477,0.017886044,0.0036106154,0.002919822,0.010676678,0.0065350486,0.00438995,0.014038521,0.005653628,0.0038898042,0.008530183,0.009879636,0.004137947,0.13557969,0.05163858,0.35722142,0.07101928,0.018082357229709505,4050.0,0.028600319264257944,0.4360281296005362,True,False,True,True,True,True,True,True
7.266225586696424,12.902384846604713,0.03433382,0.24490455,0.06277233,0.10960875,0.032562923,0.031655695,0.022241011,,,0.02962694,0.043830283,0.03333979,0.037212826,0.027093973,0.028049394,0.026516274,0.026920084,0.04597135,0.0314257,0.033035714,0.03041712,0.026585659,0.017017407,0.024878439,,,,,,,,,,,,,,0.015339595892295495,4300.0,0.04985131169472884,1.0104274726690332,True,True,False,False,False,False,False,False
6.389767292638749,12.654348633143682,0.047052234,,,,,,,0.029234579,0.041928686,0.026201079,0.05049018,0.026479963,0.03227248,0.043992896,0.041396357,0.036169615,0.025430178,0.027910497,0.02592903,0.046953507,0.03257031,0.02882745,0.01377465,0.019605072,0.04765079,0.11445735,0.028011467,0.04224478,0.042788725,0.027722646,0.04057712,0.027257387,0.033071004,,,,,0.019780733252857518,4400.0,0.06986845594193,0.7411914651258278,True,False,True,False,False,False,False,False
10.968637087198967,19.421943637160815,,0.19205682,0.1463822,0.19014855,0.16836485,0.15667054,0.14637704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05284641302946012,3050.0,0.012931555842246876,3.3304347738717306,True,False,False,True,False,False,False,False
5.899157664695393,13.401261697726031,0.023977792,0.2173489,0.042333473,0.07153024,0.01840859,0.02370551,0.0110527845,0.01998057,0.024969524,0.021428663,0.026303422,0.016718501,0.020061264,0.025904903,0.025881168,0.014705537,0.016551632,0.022087403,0.017918607,0.0266678,0.019217908,0.023023667,0.008797703,0.013813183,0.020366907,0.08224623,0.017758664,0.020963345,0.025261143,0.015606535,0.022145782,0.022150349,0.02111224,,,,,0.027670649184854214,3400.0,0.03810613876308026,2.4114780425227202,True,False,True,True,False,False,False,False
4.381180331482263,6.449685714481274,0.048592404,0.13151976,0.022936922,0.056096844,0.011783602,0.012244333,0.008308591,0.010200061,0.014666435,0.037020832,0.024531811,0.013678645,0.016034182,0.013554474,0.014066051,0.015454073,0.014288507,0.010364686,0.012259273,0.012935907,0.012138071,0.021524709,0.007915862,0.009434405,0.011157928,0.031117242,0.0154233975,0.037884664,0.008327017,0.0070174173,0.015632799,0.017829156,0.012500728,0.2915592,,,,0.017745259358231947,4150.0,0.05462309895455579,0.3071849932697039,True,False,True,True,True,False,False,False
3.721109556745094,6.867867545878113,0.023341417,0.076664224,0.020310096,0.048864204,0.007841164,0.0109097455,0.010488768,0.027656376,0.009443179,0.01773357,0.18499856,0.011342695,0.015627207,0.010910286,0.009335478,0.015822297,0.0074756285,0.015542703,0.011391665,0.015968112,0.008219819,0.014818761,0.0070818504,0.0057262364,0.013539118,0.031100273,0.008043086,0.017312676,0.009973318,0.006251025,0.009220379,0.019503778,0.013683513,,,0.28385878,,0.021457357586994696,3700.0,0.02026365796724239,0.4290418874322338,True,False,True,True,False,True,False,False
4.973861244051712,12.65558598996309,0.020617535,0.08789033,0.015738074,0.030416867,0.010042412,0.014320409,0.015598841,0.025220206,0.011915433,0.029713038,0.023446437,0.010992718,0.023377946,0.03383828,0.01604999,0.018703403,0.014106197,0.021146467,0.01889528,0.051024675,0.011358334,0.031273805,0.0112460945,0.014374184,0.022509485,0.068736374,0.011752369,0.023774669,0.01718105,0.014561747,0.023085766,0.05771015,0.018250098,,0.18113133,,,0.01722859343146771,4250.0,0.028268619758802162,0.48302692203410513,True,False,True,True,False,False,True,False
4.915668988868747,17.320111010656724,0.019852016,0.07527882,0.015941836,0.03730119,0.010159299,0.013507111,0.022971055,0.025728067,0.012069503,0.031961497,0.028081324,0.010832405,0.02818127,0.033100113,0.017333094,0.017476916,0.014137769,0.023529824,0.018147068,0.048741702,0.01053292,0.03217732,0.010395785,0.0142559465,0.022453826,0.068108514,0.012423652,0.023421783,0.018095767,0.014359904,0.02052202,0.05471004,0.017764602,,,,0.17644605,0.0193420084025132,4150.0,0.03717896006675369,2.108924241474747,True,False,True,True,False,False,False,True
