cv_rmse,test_rmse,cv_rmse_se,test_rmse_se,train_mt560,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
5.23937325137717,3.936102206056251,0.009923819692834143,6.879800455918813e-16,True,False,True,True,True,True,True,True
11.246082649018375,11.016962483762132,0.008453436082834222,1.3759600911837627e-15,True,True,False,False,False,False,False,False
10.892169624463865,11.112625503225846,0.020223253192114342,1.1234667099445444e-15,True,False,True,False,False,False,False,False
11.807173002911398,13.257094171464392,0.008851297286857067,3.1776437161565094e-15,True,False,False,True,False,False,False,False
10.301406199801093,7.190314246662337,0.011885478844675024,2.480547330877581e-15,True,False,True,True,False,False,False,False
7.0818594141763125,7.0661892252951235,0.002502054052662407,1.6377200852866891e-15,True,False,True,True,True,False,False,False
5.836411469381487,5.324981043736813,0.016414731701531692,2.6046504151038584e-15,True,False,True,True,False,True,False,False
8.201051961912373,12.04388237651742,0.009047839556147857,2.2469334198890887e-15,True,False,True,True,False,False,True,False
8.171772036211859,8.702237234068859,0.008796817315910466,2.5121479338940403e-15,True,False,True,True,False,False,False,True
