cv_rmse,test_source_rmse,test_target_rmse,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
11.104162212167257,11.715973517362048,9.526718303610412,0.011509393532746453,1.7763568394002505e-15,2.8642893384395585e-15,km-KH,False,True,True,True,True,True,False
13.93574143725914,15.322203069361233,9.80605536405059,0.010494128441588764,2.383232787117382e-15,1.7763568394002505e-15,km-KH,True,False,False,False,False,False,False
12.314386722932113,14.500025325475344,10.740259842212494,0.010232293488418219,3.7261175413410954e-15,3.552713678800501e-15,km-KH,False,True,True,True,False,False,False
11.185302315434694,12.697355366351555,10.663441977941531,0.010570100942951785,3.2754401705733782e-15,1.7763568394002505e-15,km-KH,False,True,True,False,True,False,False
12.501075398732832,11.517934757728023,7.240291186182679,0.010654668083512616,2.7519201823675253e-15,1.8630587706705477e-15,km-KH,False,True,True,False,False,True,False
10.974327322295252,15.264396905194113,11.016732253935919,0.010521439500706739,5.2695259619608686e-15,3.2754401705733782e-15,kn-IN,False,True,True,True,True,True,False
13.903316634098886,14.68287595513873,10.966991626479393,0.011276774444538059,3.370400129833633e-15,2.2469334198890887e-15,kn-IN,True,False,False,False,False,False,False
12.306123039903573,14.337328213236912,10.595216386831055,0.010477380206015302,4.127880273551288e-15,1.5888218580782547e-15,kn-IN,False,True,True,True,False,False,False
11.136595159888756,13.478415195989925,11.075529435664313,0.010585314915305122,2.5121479338940403e-15,3.076740298213702e-15,kn-IN,False,True,True,False,True,False,False
12.246136619777227,18.806025160926655,10.957200648285278,0.01001278756132904,4.203627514058621e-15,2.2469334198890887e-15,kn-IN,False,True,True,False,False,True,False
11.0883927744886,9.446673793267852,10.426801857460237,0.010316145093105158,1.5888218580782547e-15,2.5121479338940403e-15,zh-CN,False,True,True,True,True,True,False
13.876911821881132,13.181996473414676,14.037855868192356,0.009993220492612101,1.5888218580782547e-15,1.7763568394002505e-15,zh-CN,True,False,False,False,False,False,False
12.315439265590545,11.833999993933272,11.929883009825963,0.011522415220405872,2.8642893384395585e-15,2.7519201823675253e-15,zh-CN,False,True,True,True,False,False,False
11.20827262856215,9.486148097609071,10.43714268820083,0.011772595621235298,3.370400129833633e-15,3.7261175413410954e-15,zh-CN,False,True,True,False,True,False,False
12.400812209961922,11.021835975555023,12.38483117677426,0.009992963308280325,7.944109290391273e-16,1.9459014222361975e-15,zh-CN,False,True,True,False,False,True,False
11.09872673574603,10.241572197226827,8.687633987050603,0.013068580897823534,1.5888218580782547e-15,2.1018137570293106e-15,ms-MY,False,True,True,True,True,True,False
13.851461595895717,15.567544364691113,12.388206871258667,0.01284611991350047,1.1234667099445444e-15,1.1234667099445444e-15,ms-MY,True,False,False,False,False,False,False
12.333062976995564,12.231594015722525,10.289368460533847,0.016480333623536732,1.3759600911837627e-15,0.0,ms-MY,False,True,True,True,False,False,False
11.209396611116901,10.367844021303421,9.497037384630085,0.014578630508632881,7.944109290391273e-16,1.3759600911837627e-15,ms-MY,False,True,True,False,True,False,False
12.42830398443416,12.184520271920832,8.81750482007278,0.012238561395309726,1.3759600911837627e-15,0.0,ms-MY,False,True,True,False,False,True,False
11.109517232812507,8.329229898439504,9.561125061294694,0.013267255122252075,1.1234667099445444e-15,2.2469334198890887e-15,af-ZA,False,True,True,True,True,True,False
13.958491319462965,10.84967442134457,11.342216309683376,0.012267984475609998,1.5888218580782547e-15,2.2469334198890887e-15,af-ZA,True,False,False,False,False,False,False
12.383084043798643,8.982305381569109,10.317223329113329,0.01618722754944342,7.944109290391273e-16,7.944109290391273e-16,af-ZA,False,True,True,True,False,False,False
11.232341236498936,8.49684975626423,9.323301328821062,0.014794499048826326,7.944109290391273e-16,1.7763568394002505e-15,af-ZA,False,True,True,False,True,False,False
12.433279881829474,9.152527619886307,11.541185608989323,0.012120514598958949,7.944109290391273e-16,1.7763568394002505e-15,af-ZA,False,True,True,False,False,True,False
11.005056335694867,11.848383786386949,12.907009202726837,0.01138115858981069,1.7763568394002505e-15,3.809860975949991e-15,vi-VN,False,True,True,True,True,True,False
13.759721057289113,16.482506498120316,15.674956396275467,0.011647160393604966,1.5888218580782547e-15,1.9459014222361975e-15,vi-VN,True,False,False,False,False,False,False
12.22349438724163,13.298980704473646,15.059770072570865,0.01411686477450447,2.8642893384395585e-15,2.2469334198890887e-15,vi-VN,False,True,True,True,False,False,False
11.078266710705527,12.0672072925232,14.550534937873266,0.012001824800005742,1.5888218580782547e-15,2.8642893384395585e-15,vi-VN,False,True,True,False,True,False,False
12.364458511211481,13.665556988500763,11.213954361378988,0.010518455774771644,7.944109290391273e-16,1.5888218580782547e-15,vi-VN,False,True,True,False,False,True,False
11.035181841936723,10.658692039580806,13.458907129470713,0.013430919362902955,3.891802844472395e-15,9.532931148469528e-15,ja-JP,False,True,True,True,True,True,False
13.791278086895161,12.568539484404393,20.98217238452622,0.013350545970750884,0.0,4.766465574234764e-15,ja-JP,True,False,False,False,False,False,False
12.26507207488677,12.086214455864049,16.3131715970744,0.015603953819994427,1.9459014222361975e-15,7.619721951899982e-15,ja-JP,False,True,True,True,False,False,False
11.156671810039796,10.716262783176166,13.68045990561447,0.01338162688951223,1.7763568394002505e-15,6.1019861296492435e-15,ja-JP,False,True,True,False,True,False,False
12.330349552059241,11.575857712949636,17.538150398110187,0.012172768271051826,4.351167857633658e-15,9.127086697919487e-15,ja-JP,False,True,True,False,False,True,False
11.09637390036698,9.228717960100072,10.145266887047393,0.012607830717791983,1.9459014222361975e-15,3.462756959325817e-15,zh-TW,False,True,True,True,True,True,False
13.908678687734948,12.507863889866684,13.184218200191006,0.016541989647156412,2.1018137570293106e-15,3.7261175413410954e-15,zh-TW,True,False,False,False,False,False,False
12.334711550663835,11.323443292375657,11.698174199525788,0.017530504171043217,1.9459014222361975e-15,4.127880273551288e-15,zh-TW,False,True,True,True,False,False,False
11.218677243311166,9.175885347340714,10.020793587813195,0.013401221691140027,1.3759600911837627e-15,1.5888218580782547e-15,zh-TW,False,True,True,False,True,False,False
12.41610960504474,10.68080910861948,12.077485858200284,0.013571744423701272,2.6347629809804343e-15,3.370400129833633e-15,zh-TW,False,True,True,False,False,True,False
10.975211625787846,10.636228236502854,17.69912524129851,0.012543706585315818,2.8642893384395585e-15,3.1776437161565094e-15,ru-RU,False,True,True,True,True,True,False
13.64368842575576,16.41550204328139,20.651260263069716,0.013933928430123895,2.2469334198890887e-15,3.1776437161565094e-15,ru-RU,True,False,False,False,False,False,False
12.146345297063618,14.559836498169545,19.549783383586465,0.0159446616316073,2.2469334198890887e-15,2.2469334198890887e-15,ru-RU,False,True,True,True,False,False,False
11.1307198740089,10.313708163396438,16.691058084288088,0.011437521497434606,2.6347629809804343e-15,3.552713678800501e-15,ru-RU,False,True,True,False,True,False,False
12.112242048957873,14.96311632903004,21.8399112677486,0.01458482333489956,1.1234667099445444e-15,2.2469334198890887e-15,ru-RU,False,True,True,False,False,True,False
11.094733257063442,7.869182976736171,11.737666999335556,0.011497078776613639,1.4862067603866002e-15,2.7519201823675253e-15,tl-PH,False,True,True,True,True,True,False
13.967432725053683,11.06781388176544,10.176115870009005,0.016481275043801685,1.7763568394002505e-15,7.944109290391273e-16,tl-PH,True,False,False,False,False,False,False
12.381311215308788,8.832218692081756,12.570698775969428,0.013748883460489898,1.5888218580782547e-15,2.2469334198890887e-15,tl-PH,False,True,True,True,False,False,False
11.221856885949945,7.601758461488825,11.34708690101276,0.010354910958867895,1.7313784796629085e-15,1.7763568394002505e-15,tl-PH,False,True,True,False,True,False,False
12.374681566302407,10.764326740210112,15.043681285428145,0.013023674454187811,1.1234667099445444e-15,2.2469334198890887e-15,tl-PH,False,True,True,False,False,True,False
11.129920706659217,8.730343950940476,8.250803655736531,0.01078763401118851,1.1234667099445444e-15,1.9459014222361975e-15,is-IS,False,True,True,True,True,True,False
13.875397948537323,9.108356406191904,16.101478589129293,0.018121968934356587,0.0,2.7519201823675253e-15,is-IS,True,False,False,False,False,False,False
12.389393282758695,8.720612639024147,10.879211034719594,0.01665408080277113,7.944109290391273e-16,2.5121479338940403e-15,is-IS,False,True,True,True,False,False,False
11.242984549439852,8.842920201427688,8.76056919063351,0.011421316244002739,1.3759600911837627e-15,2.7519201823675253e-15,is-IS,False,True,True,False,True,False,False
12.457187707450204,8.712752099542058,11.234227540262193,0.013255358473977116,1.1234667099445444e-15,2.2469334198890887e-15,is-IS,False,True,True,False,False,True,False
11.079245981303332,11.52845908473373,9.841892934597592,0.009283132213654451,4.4938668397781774e-15,3.370400129833633e-15,te-IN,False,True,True,True,True,True,False
13.98584549791567,11.668497665875673,8.806739625640144,0.013896723041536427,1.5888218580782547e-15,1.9459014222361975e-15,te-IN,True,False,False,False,False,False,False
12.401819043401987,10.909507715511975,8.415294517794363,0.014129098031284626,2.9724135207732003e-15,2.7519201823675253e-15,te-IN,False,True,True,True,False,False,False
11.236107774262734,10.167496416213936,9.23417034115965,0.008334458965439703,3.1776437161565094e-15,3.462756959325817e-15,te-IN,False,True,True,False,True,False,False
12.347960920824251,14.925295690374265,10.654968642150802,0.01103693937506672,4.050716828981884e-15,3.370400129833633e-15,te-IN,False,True,True,False,False,True,False
10.987821552853294,13.848103793216291,10.244825664767763,0.006645068215650516,2.2469334198890887e-15,2.1018137570293106e-15,ta-IN,False,True,True,True,True,True,False
13.893602677118338,14.824850542096822,10.58883127907532,0.008179310911277821,1.3759600911837627e-15,0.0,ta-IN,True,False,False,False,False,False,False
12.321714242049078,13.87377633222379,8.921872214701484,0.011651715720801634,1.5888218580782547e-15,7.944109290391273e-16,ta-IN,False,True,True,True,False,False,False
