cv_rmse,test_source_rmse,test_target_rmse,train_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_test_sentence_length_importance,train_test_word_overlap_importance,ttr_train_importance,ttr_test_importance,train_test_ttr_distance_importance,train_test_jsd_importance,train_test_tf_idf_importance,train_test_st_similarity_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,directional_indicator_importance,smollm_135m_score_importance,smollm_360m_score_importance,bloomz_560m_score_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
5.123476032336902,10.693223037511345,6.235694491731385,0.06293037,0.080261804,0.08362609,0.030333048,0.067922756,0.111162186,0.07495321,0.028347928,0.07686169,0.035425667,0.02008581,0.033061426,0.039914448,0.017906193,0.006477763,0.0059085325,0.015989535,0.00811288,0.20071861,,,0.0232449158079244,3900.0,0.0226008756709499,1.0623307994650184,0.0556177328362553,te-IN,False,True,True,True,False,False,False
4.982470408702644,12.358015404936758,5.290849999194037,0.05359583,0.07483306,0.088154964,0.025696551,0.06308244,0.10624094,0.06696649,0.029509345,0.07898375,0.035534512,0.01777396,0.02269606,0.03150744,0.016125936,0.0063492917,0.005190733,0.01540231,0.008487555,,0.25386882,,0.0169957125833535,4100.0,0.020301354983427,0.803522539682119,0.0644685493647968,te-IN,False,True,True,False,True,False,False
5.207468135880861,19.885053726238407,4.598722653606224,0.070594974,0.06700163,0.085610196,0.029545719,0.15584865,0.111876234,0.050724797,0.026092947,0.130589,0.036659647,0.024248676,0.044318132,0.035220783,0.021390613,0.007001224,0.0054355357,0.018717175,0.010120159,,,0.069003895,0.0220297700611093,4450.0,0.0452572765735657,0.5295462773426667,0.1624475915786289,te-IN,False,True,True,False,False,True,False
4.868355817321573,9.658170228796656,8.147562863484847,0.059390508,0.07614967,0.0926114,0.020356184,0.04446088,0.13041632,0.082941964,0.019326745,0.068770684,0.013593664,0.01644656,0.010928668,0.03720458,0.012542044,0.004857189,0.005439371,0.008021296,0.014540258,0.10059708,0.16123042,0.020174515,0.0338581754882097,3700.0,0.0347180659030465,0.1338462882002674,0.1218227868483182,tr-TR,False,True,True,True,True,True,False
5.158299239978343,10.85942414577334,8.950911573161209,0.08599453,0.095596924,0.09046084,0.031189848,0.15611024,0.19589221,0.09277798,0.016048845,,,,0.09922374,0.057899375,0.025355801,0.008195961,0.015868919,0.029384773,,,,,0.027785723430208,3950.0,0.0395674746820363,0.0820811162473174,0.1228996392247754,tr-TR,True,False,False,False,False,False,False
5.010039800327841,9.808049146562762,7.615645761936977,0.050437354,0.0757198,0.09899034,0.026740696,0.0677018,0.12288962,0.074194774,0.029113552,0.07639418,0.03137249,0.019023761,0.02131696,0.046517234,0.0150016975,0.0057151252,0.0071334317,0.013438222,0.009678445,0.2086205,,,0.0294347993015106,3650.0,0.0247254719008377,0.0860376481395467,0.1167765732513171,tr-TR,False,True,True,True,False,False,False
4.867666889228113,9.394236158700192,8.276287075127819,0.050623577,0.07946762,0.09798407,0.023158282,0.062772945,0.11600836,0.06451452,0.028145958,0.076085486,0.031464968,0.017007586,0.015373255,0.04246311,0.012057674,0.0054903813,0.0060233,0.0120275915,0.00912608,,0.2502052,,0.0209821134333748,3900.0,0.0422155976340488,0.0610370588561709,0.1203922128036322,tr-TR,False,True,True,False,True,False,False
5.095492463813049,10.482310025924049,9.77452259719382,0.048025347,0.08849903,0.092389,0.02572138,0.1856511,0.14772342,0.055907644,0.023419632,0.10973476,0.03310477,0.018736435,0.023906613,0.04665618,0.017106751,0.005705148,0.0053878883,0.015184979,0.011537628,,,0.045602348,0.0430133230816331,4250.0,0.0358486624671822,0.0671736608669267,0.2376895038377347,tr-TR,False,True,True,False,False,True,False
4.940178251396752,2.9666098874048474,6.070032401689959,0.05923813,0.06626978,0.0965278,0.021606628,0.048439443,0.122330114,0.07812128,0.022059055,0.06656415,0.013695575,0.015246878,0.016938586,0.036457904,0.014925329,0.0054959045,0.0046048863,0.0125291515,0.015119962,0.09549645,0.16621307,0.022119937,0.0297619588472493,3900.0,0.0274745233843731,0.1386105377737145,0.0944487856199561,ms-MY,False,True,True,True,True,True,False
5.277432398555821,4.682083878164433,7.747206582243092,0.08580406,0.08013729,0.08681298,0.032617297,0.14664856,0.20025273,0.09561447,0.015939275,,,,0.116517924,0.05449587,0.026979864,0.008207391,0.014693335,0.035278972,,,,,0.0333009695100545,3900.0,0.0311737234453267,0.2101402251837925,0.2102678338881046,ms-MY,True,False,False,False,False,False,False
